"real_review","real_review_date","real_review_rating","real_user_link","real_user_name"
"I will preface this review with the fact that we caught them on a bad day. Despite that, I have to review based on my experience and, unfortunately, it was a bad one. Typically, I would start with the pros, but because there were so few of them, I will begin with the cons.CONS-Limited Seating. We arrived a little bit before 1pm on Saturday with 11 people. It was clear that they did not have the space for us, but they moved some round barter tables together in an area outside of the dining room to accommodate. It was awkward, but I guess it worked.-Long wait time for food. A few people straggled in late, but we did not wait for them to order. So then, how is it that the latecomers were served before us? All of our food came out a different times, so different, that I had to eat my meal before it got cold and I was done with my meal before my fiancé was even served. -Incorrect orders. If the wait time wasn't bad enough, when they finally started bringing out food, the wrong items were coming out. We had to send back at least 5 things. A few people got the right thing, but prepared wrong, but we had waited so long for the food, it wasn't worth complaining to send it back just to wait another hour for their food.-Where is my water??? It was bad enough I had to ask, it was worse that I had to ask for a water refill on the same empty glass four times. -Where is my waiter??? We had 11 people at our table and we barely saw our waiter. We had more visits by more waiters and a manager by the end of our visit.-Bagged salad. Need I say more?PROS-Had my food come out on time, my burger would have been really good. Unfortunately, it was cold so I didn't enjoy it to the fullest.-Because of our bad experience, they comped our meal and 2 rounds of drinks. However, they made us pay for our first round of drinks...at that point, why would you make us pay for anything??BOTTOM LINEI'll never know if this dining experience was a fluke or the norm, because I'm never going back.","11/22/2015","1.0 star rating","https://www.yelp.com/user_details?userid=ILk5Y4wPNW-7y0_As-xI6A","Regina S."
"Looong wait times, drinks coming out after dinner was finished, over cooked burger, grisly beef sandwich, but my sister Loved the beef and barley soup and the lobster mac and cheese. The side of French fries were well seasoned. Steakhouse atmosphere without the pretentiousness.I would have rather gone to Hub51 or Quartino for similar prices and better service.","12/5/2016","3.0 star rating","https://www.yelp.com/user_details?userid=CWnP2coXn7AIpOpghblrAQ","Laura K."
"Nice lunch spot, happened to be across the street from my hotel, I had the prime rib sandwich, cole slaw and we shared a lobster Mac and cheese.  The sandwich was awesome, definitely one the best I have had in my travels. Lobster Mac was the best I have had with decent chunks of lobster and the perfect baked crunch on top.  Potato chips were some of the best ever as well, coleslaw was not my thing but colleagues enjoyed it.  Overall this was an excellent lunch and I'd recommend lunch or dinner here at Side Door.  Enjoy.","2/15/2017","4.0 star rating","https://www.yelp.com/user_details?userid=hfYkTofQcb1VEiZLK7VFKA","Brian H."
"This is a very nice alternative to the expensive and crowded Lawry's steak house next door.  The Side Door is part of the Lawry's chain but is indeed a separate restaurant, although connected to the steak house through the Side Door's bar area.  The bar itself is warm, welcoming, and snug, with a nice selection of beers and cocktails.  The meats (i.e. prime rib and others) served at Side Door are from the adjacent Lawry's and carved in the Side Door's prep area.  I lunched on an excellent prime rib sandwich au jus with home-made chips. Tender juicy slices, medium-rare, a real treat.  I also had an appetizer of sauteed peppers in a vinegar sauce, which wasn't too spicy, and a nice accompaniment to the prime rib.  On another visit for dinner, I had a slab of prime rib (they can give you the classic prime rib steak instead of in a sandwich upon request) which was equally satisfying; in addition, their sides of haricots verts and roasted cauliflower were also very good renditions.  We shared appetizers of their calamari, pretzel bites (cloud soft inside!), and lobster bruschetta (very very good; i want more please) which were all well executed.  All in all, a great option and experience when you want a more informal meal and good eats!","11/11/2016","4.0 star rating","https://www.yelp.com/user_details?userid=UZ8_xqhiguIYb9Lu2Wu8og","Ken C."
"Good food for the price.  Wedge salad, lobster mac and cheese and grilled cheese sandwich with tomato bisque were excellent.","4/10/2017","4.0 star rating","https://www.yelp.com/user_details?userid=l6jVRBPz9NzE704qgaH-Jw","Jen S."
"Presidents' Day weekend with +70 degrees, so when we got there we were warned at the door that they'd been hit hard and we almost out of Prime Rib. We went in for a drink anyway.  Some one else came from the kitchen, seeking us out, saying thy could indeed accommodate us. Had the meat board and Caesar salad.  EXCELLENT!","3/3/2017","5.0 star rating","https://www.yelp.com/user_details?userid=bRu_by64vvh518HwR3Jf3Q","S S."
"Went on a random weeknight for dinner. The dining room is nicely decorated - this place looks and feels upscale. I had the whiskey cocktail that had chocolate bitters - it was a really good and unique drink. For food I had the pastrami sandwhich - I thought it was good but not great. The pastrami had a tough and chewy texture at times - isn't pastrami supposed to be tender? Overall, I enjoyed the meal but not sure if anything is going to draw me back.","1/22/2017","3.0 star rating","https://www.yelp.com/user_details?userid=oi8vFIkiPyXuKUBFwBFtZg","Kevin S."
"Food was great. Service was fast and excellent. We will definitely come back when we are here again.","2/18/2017","5.0 star rating","https://www.yelp.com/user_details?userid=piogkli6u0YNo2PJSAaJzA","Rachel H."
"Perfect! I just had there mansion burger ..O.M.G.!Delicious, but be sure your hungry if you order it.Sat at the bar as I was dinning alone, very friendly staff. The  3 cheese Mac n cheese with Apple wood smoked bacon and tomato is first rate!! Do it","5/20/2016","5.0 star rating","https://www.yelp.com/user_details?userid=Bv8vjmKvUIMJH9iqxB3D-g","Chad C."
"Food 5-stars. Salty, creamy heaven. Not sure I've had a pastrami sandwich that was so good. As good as Dillmans.Atmosphere 4-stars. Kitchen-meets-cool-kids-hunting-lodge vibe with a literal tortoise shell, tile floor, dark wood, mini-antler theme thing going on. During dinner it was half-full and music was low enough there were times it felt too quiet, like others were listening in. Service 2.5-stars. Inattentive, long waits and poor timing. This was for beers, waiting for order, etc.You'll see this same theme on most other reviews I've now noticed. That's why Yelp is great. Tells it like it is.Well curated draft beer selection was $10-11 for 12-oz pour, so that's high even for the city. Definitely River North pricing.","3/4/2016","3.0 star rating","https://www.yelp.com/user_details?userid=zuKR4B3CdrnA4HpqFvaVJQ","Chris R."
"Based on service, no food- because that's potentially what we should have had- I wish I had 4 hands to give them 4 thumbs down. We (3 women and 1 man well dressed for the night) walk in- no hostess at Sidedoor- walk over to Lawry's side- bump into a young man who mentioned he is supposed to seat us. Okay- no problem.We get seated. Water gets poured right away- awesome. Waitress asks if we had been here before- we havent- gives us the menu run down. Perfect.10 minutes passed- we watch her serve 3 other parties of 2 - avoiding our tables frantically. We see her venting to the chefs in the back about to what seems to be about kitchen? It is 8:45pm when they close 10. We wanted to place our order as soon as possible. 15 minutes pass- nothing. We decide to Yelp other places- Beacon Tavern looked promising (we decided on Howells and Hood- find my review on their page). We decide to leave- we look at the back of the room-4 men in a huddle- one which was the hostess. My man friend kindly asks if their kitchen is closing- the hostess says ""we're not closed, we're just not busy"" perfect answer for such lacking service.Skip the mess and go somewhere that makes you feel welcomed, happy, and confident in giving your hard earned business.Wish we had a chance to try the food. Sure its good with the Lawry name tied to it...","8/8/2016","1.0 star rating","https://www.yelp.com/user_details?userid=e3ss0NeFJ7h3clOQlykkDA","Jackie D."
"Got their chicken sandwich that was very tender and seasoned well. My dad got the burger that he also enjoyed, nothing special though. Get the side of fries, they are sooooo good and huge! If you like them heavily salted and skinny. The decor on the inside was very warm and well spread out with two levels. You can look down at the old fashioned bar, with overall great low lighting and a amazing fire place. Didn't get any drinks but they looked delicious. Service was attentive, personal, and not overwhelming!","2/13/2017","4.0 star rating","https://www.yelp.com/user_details?userid=OoZHsaIV7_y1FEVn5SNLdA","Katy S."
"I should have left this review right after I ate there (this was WEEKS ago), because I'm not sure I'll do it justice now! It was literally the best burger I've ever had, hands down. This deliciously juicy, perfectly (medium-rare) cooked, wonder of a burger was placed in front of me. I'd asked for avocado to be added and it was perfectly ripe and creamy. Now, you must be made aware that I am NOT a pickle fan. I've never taken to pickles in burgers or out. I had read in the description that there were pickles on this burger and made a mental note to ask for no pickles (as per usual). Apparently my hungry mind over-ran my mouth and decided to forget to ask for this small modification. But boy am I glad I forgot! When the burger arrived, pickles were gone from my mind, I had completely forgotten that they were in the burger. I bit into it and discovered how truly awesome this burger was....it was delectable! I got through half the burger in no time. I thought, wow, I can taste all the flavors and textures so effortlessly. From the soft pretzel bun to the juicy meat and creamy cheese, I was loving it ALL. Well, on my way through the second half, I realize with a small gasp of shock that I had eaten and ENJOYED pickles! These house-made, tasty, crispy pieces were tasty to me. That's what made me realize this was the perfect burger. They made me love (their) pickles. Can't wait to dine here again!","9/22/2016","5.0 star rating","https://www.yelp.com/user_details?userid=u38gQswtSpRf7MctMTdJyQ","Karen B."
"Ordered ribeye sandwich, wedge salad and French fries. Ribeye was ok. Wedge salad was not good. Expected the bacon to be crispy not stale. Fries were stale and cold. Very disappointed. I really wanted to like this place.","8/2/2016","2.0 star rating","https://www.yelp.com/user_details?userid=zqwoMXXwShX6Tfq-MUVdYg","Amy V."
"Really a fan of this place. Prices are good, food quality is amazing, and portions are decent. I especially think the wedge salad is a great deal! It has 4 fist-sized lettuce halves loaded with bacon and cheese to be comfortably shared among 4 people. For the meats the carver's trio is a great deal and we just ordered two to try every meat they had on the menu. The hanger steak is my favorite and whatever they marinate that stuff in is simply amazing! The prime ribs were so soft they melted in my mouth... Do check your bill tho. We caught two errors in ours and apparently they just switched to a new system and glitches like this happen often. Not a good sign.","3/12/2016","4.0 star rating","https://www.yelp.com/user_details?userid=cYtcDmRDNbwi9eHvc8Vayg","Tracy X."
"I stopped by here on my lunch and grabbed the roast beef sandwich. It was good to go, but I think it would've been better dining in. The meat was tender and tasty. Even after walking back, the meat was not dried out. If definitely go back next time I'm in Chicago.","1/20/2016","4.0 star rating","https://www.yelp.com/user_details?userid=zu2r3E9FFPrwUhEpg8dt8w","Minh P."
"Side Door is a fine gastro-pub but I really wasn't blown away.  Atmosphere is classy and the service was pleasant, but i just didn't think the food was great.  I had the Chicago Beef, which was the server's recommendation.  It was fine -- a little bland and nondescript. My friend had the prime rib, which was good but not great.  Saving the place is its beer menu, which is filled with exotic and well thought out choices. My suggestion is that you go here for the beer and atmosphere and temper your dining expectations.","10/1/2016","3.0 star rating","https://www.yelp.com/user_details?userid=D4eVxqcWuh4xjAz8kUguVg","Brooke Y."
"The cocktails here are unique and well crafted and all of the bartenders have cute butts ;)","2/5/2017","5.0 star rating","https://www.yelp.com/user_details?userid=0J8RU5UYGpLB_fKUBgmSXA","Taylor C."
"I love this place! I feel so cozy here, the food is amazing and what a great place for drinks! It is a great location and the food was really good. We had great service, with great atmosphere and one of our go to places for drinks.","8/1/2016","5.0 star rating","https://www.yelp.com/user_details?userid=r6UC-kgRq1UQds52ByASGg","Jackie C."
"As I sit here on the tarmac, waiting for American Airlines to give up trying to juke their stats and get us out of Chicago and back to Atlanta, my mind wanders back to the best prime rib I've ever had... which was not at Side Door.Last night (weds) I paid 35$ for one of the driest cuts of prime rib I've ever had... like a hockey puck, only less taste. Thankfully they had an awesome beer menu filled with sours and saisons which was unfortunately not quite enough to overcome the complete garbage that was their prime rib.","6/23/2016","2.0 star rating","https://www.yelp.com/user_details?userid=o9uT2mApsbdjN3aU5-wp2Q","Bill A."
"SideDoor continues to wow me with its well-appointed decor and excellent waitstaff - this time around we enjoyed the luscious deviled eggs, a fantastic Belgian quadruple at the recommendation of our server, fresh and crunchy rapini and asparagus, bacon-rich Brussels sprouts, and two different prime rib sandwiches.","11/28/2015Updatedreview","5.0 star rating","https://www.yelp.com/user_details?userid=yBDKWxJTnwBdbl8Yma8qqg","C.C. H."
"I had been to side door before and had an okay experience. Decided to go back for a late night bite to eat and it was very unsatisfying. We both had the burger as there were not many options. They were out of half of the small bite options. Half way through my burger I found a balled up piece of plastic wrap hanging out of my burger. When I told the waiter he asked if I wanted another and I was so disgusted I did not and told him to take it off the bill.  I was very disappointed that nothing was done to address this issue especially at a restaurant like Lawry's.  No manager came over to apologize.  I will never go back to Sidedoor.  It is a sad excuse to be associated with a top restaurant.","3/26/2017","1.0 star rating","https://www.yelp.com/user_details?userid=rbiMHBk8j8ojGY54I8zl0g","Daniella G."
"SideDoor is a place I will keep going back to because I will definitely hanker the beef sandwich on a regular basis.  You need to go up stairs to get in the (side) door (I bet there is a separate handicap entrance, but it is not the main way in). My first impression when I walked in was old time dark wood vibe, but more casual and welcoming. My partner had a delicious burger, and my gin and tonic was spot on.  Our service was impeccable, but not intrusive.  I will be back!","3/10/2017","5.0 star rating","https://www.yelp.com/user_details?userid=9LC3sN72IMrS65CtCXVwPg","P K."
