"real_review","real_review_date","real_review_rating","real_user_link","real_user_name"
"Fan of Rick Bayless and his restaurant empire! They do soups here and tortas. Casual place, straightforward with execution. They carry a few beers, I got a margarita it was on the small side but good. It's Mexican food but at least for me I don't have tortas too many times throughout the year so when I go it's unique. Definitely recommend.","4/20/2017","3.0 star rating","https://www.yelp.com/user_details?userid=x-RNpUGmz_c3a9-HcG4lKw","Grant A."
"I came here on a mission to eat delicious tortas and churros and hot chocolate, and was not disappointed. The vegetarian torta is so flavorful it'll please a meat eater; the mushrooms ain't no ordinary shrooms, you'll see what I mean. The pistachio churro was not that great, but the normal churros are excellent. We ordered ""Mexico City style"" thick hot chocolate to drink, and ate the churros with that instead of the thicker dipping chocolate. SO GOOD and chocolatey- none of that diluted nonsense. Don't leave without trying it.","3/1/2017","5.0 star rating","https://www.yelp.com/user_details?userid=DAs6YHGzmwSCHlNVzIONeg","Ivan K."
"It's hard to stay away from Xoco when the weather is nice, even harder when the weather is chilly. They serve a quick, excellent product. Breakfast, lunch, or dinner you're going to get fed and at a reasonable cost. The salads are treated with the same care and quality as their tacos. When you enter the host is running referee/interference. They'll ask, ""dine in or out?"" and ""how many?"" You get a number for a corresponding destination table. If you want take out,  the menus are near the cash register. Calling it in will save you some time. The other thing I love is their music.  Keeps you moving. Even early in the morning, the staff and you will be shaking it.","4/13/2017","5.0 star rating","https://www.yelp.com/user_details?userid=hjivOG6tPOLVs86mlWqgMA","Liz J."
"im a fan of rick bayless and his dedication to mexican cuisine, even took a picture with him when the team was dining at topolobampo years ago.  i frequent tortas frontera in the airport - basically pick up a cubano every time i fly out of o'hare.  a bunch of us came here for a quick bite before heading to the minds matter gala recently, and unfortunately i wasnt very impressed. first - you cant order food without first securing a table, which is facilitated by the staff with little success.  you can order drinks while you wait for a table though, which is a huge plus, because their margaritas (especially at happy hour prices) are legit AF.  wait in line, then their staff will tell you that you can order food. the process wasnt as seamless as it should be - need some process improvement notes here. i got the happy hour quac (2 toppings) and most of my friends got the fully dressed. i think the fully dressed takes away from the guac, but we all devoured every little bit, so obviously you must get this. we all settled on sandwiches - i got the top chef special with beef tongue, since this isnt available at tortas frontera and i wanted to try something new.  sadly, i wish i had stuck with the cubano! the bread to main ingredient ratio was quite off - there was a lot of bread to chew through before you get to the main event.  and i thought the flavors werent as pronounced as some of the chef's other works.overall, xoco is an excellent choice if you want a quick, authentic bite in river north without breaking the bank. i just wasnt as impressed whit most recent visit.","4/4/2017","3.0 star rating","https://www.yelp.com/user_details?userid=H_DAhIymP_8kpu1kw07Xtw","Christina L."
"Xoco is a go to for us when in Chicago. Rick Bayless has created a casual venue featuring a wonderful menu for breakfast, lunch and dinner. We came for breakfast and the Wood Oven Chilaquiles are spectacular! It's got everything spicy and cheesy in a bowl: tortilla chips, roasted tomato-serrano sauce, Samuel's cheese, poblano rajas, and scrambled eggs. I don't know Samuel but his cheese is absolutely scrumptious! A chocolate espresso was my drink of choice. It was heavenly and gave me the perfect morning bump. Ole, baby!","3/28/2017","5.0 star rating","https://www.yelp.com/user_details?userid=6xkY3nZJMYeNpyBvKoFloQ","Christine A."
"When I first came here, I thought this place was amazing. I really liked the food and the whole order, pay, and sit down situation. But after loading my picture of the Thursday special shortrib sandwich that I ordered for $12.50, Yelp made me realize that I can't give this place a 4 knowing how small that sandwich was for that price.Like damn, I still can't believe that small thing was $12.50.The shortrib sandwich was good though, it didn't taste like shortrib at all. More like a pulled pork consistency which was a shame because I would have thought shortrib would have been bigger meatier pieces but for it to come out as soft pulled pork quality, this was not worth the amount they charged.The hazelnut churro was pretty bomb but the pistacio had that lingering artificial pistacio taste which was disappointing. I'd come back during happy hour and try another sandwich because I did like this place. But just not the pricing.","2/2/2017","3.0 star rating","https://www.yelp.com/user_details?userid=sS7UeAjv2E1pb5Z9ty0XEg","Tam N."
"I was disappointed! Not because it was bad, but because it was average in all aspects. It was basically Fontera which i could have had at my university itself. Imagine, they don't even have a separate receipt for themselves. Definitely not worth 4 stars from 3k+ reviewers.Irrespective of the average food, I also expected better service for the price I paid. We paid around 65 for 3 of us for a self service structure.I did like Sikil Pak and the margaritas though.. Must have happy hour deals.","3/25/2017","3.0 star rating","https://www.yelp.com/user_details?userid=GJIpp5s1wm4kHD8lOmBVqA","Sneha K."
"Always a great place for a good torta- this time around had the carne asada daily special.  Fresh bread, tender meat and good flavor.  Had several of the tortas over the years and all are pretty solid choices, especially like the pepito and milanesa.  Also had guac to start -I'm a purist so keep it pretty simple without all the toppings available to add on...","3/13/2017","4.0 star rating","https://www.yelp.com/user_details?userid=UvpSUxJk8Ai9XHbDgi5YqQ","Tazeen L."
"The two times I've been here the weather has been COLD... which calls for hot chocolate and churros! Mexico City Thick - this is hands down the ultimate hot chocolate! It's thick, creamy, and so delicious! A small cup really goes a long way because it's so rich and chocolate-y!The churros - the churros are fresh, crunchy on the outside and soft on the inside. There's a good amount of sugar and cinnamon powdered on. Although you have an option to add a chocolate dip on the side, I just dunked into my Mexican City Thick hot chocolate.","1/28/2017","4.0 star rating","https://www.yelp.com/user_details?userid=1-5YghuD_7sLuD01f6hrJw","Mee V."
"I've been eating here for years and I love this place! It's my go-to when I'm in the area and I want food. At this point I've tried almost every torta on the menu and I can honestly say they're all amazing. But I have my favorites.My top 3 are the Baja Chicken, the Choriqueso, and the Goat Barbacoa (the Saturday special).The Baja Chicken is a delicious chicken sandwich. Unlike many of the other tortas, this one isn't as greasy. When I come here with a friend and we decide to split the tortas (they're cut in half) I always make sure one of us order this one. Sometimes you need something to offset all oil. And this sandwich satisfies that need while tasting insanely delicious.The Choriqueso is a delicious, greasy, chorizo filled sandwich. You shouldn't even smell this sandwich if you're on a diet. But all the chorizo is definitely worth it. This sandwich just melts in your mouth and you definitely appreciate the structure of the bread. The bread seems a bit of an overkill for most of their sandwiches but for the Choriqueso it is a necessity because the grease just gets absorbed. And you still have a sandwich, not a mess.The Goat Barbacoa is delicious and I'm sad it's only available on Saturdays. As such, I've only had it a few times but it's wormed it's way into my heart by satisfying my stomach. The braised goat just melts in your mouth. Other things I recommend are the guacamole and their margaritas. Just spend the 8 dollars to get all the toppings on the guacamole. And the margaritas are just delicious. Overall, I definitely recommend coming here. It's one of my favorite restaurants and I'm sure it can be yours too!","3/12/2017","5.0 star rating","https://www.yelp.com/user_details?userid=cVce0x5fvbP7oBEtkfO9sw","Anamaria H."
"Xoco has been a go-to of mine and my husband's long before we moved to Chicago last year, but we had never made it out of bed early enough to do brunch! We did It! And we were not disappointed in the least. Husband had pork belly chilaquiles - the Samuel's cheese was a standout against the tender pork belly. My brother and I both went for the Saturday special (enchiladas with creamy poblano and tomatillo salsa). I had mine with chicken and he had his with chorizo. Both were divine! I even asked for some hot salsa and they went next door to Topolobampo to get me their habenero salsa (which hadn't been prepped for breakfast at Xoco). Super nice of them - the salsa had some serious heat balanced with beautiful citrus. All 3 of us dotted out dishes with it. Yum!!!","3/5/2017","5.0 star rating","https://www.yelp.com/user_details?userid=gWlx5oOHH5Jl2iUpYpZf8A","Courtney H."
"After Friday nights craziness I was hunting for a michelada on Saturday morning.Found two Mexican places nearby and I picked this one.Walked in and was greeted with a menu, it's like an order and pay first and they pick a seat for you kinda place, or to go.I didn't know what to pick, everything looked amazing!I made sure they had a michelada, which they did.BUT unfortunately it was made with tomato juice instead of Clamato. Still drank it cause I felt death near lolI ended up ordering the torta ahogada which hit the spot. You can order the sauce mild-hot. I picked medium and it was the perfect spicy.I sat right next to the servers pick up window so I could see everything people ordered and oh man everything smelled and looked great. I wanted to order one of the soups but decided not to until I actually got my sandwich.Served in a pool of tomato spicy soup, the sand which is placed in the middle... vertically. I believe it was $11Oh ya I also tried a churro with Oaxacan chocolate. Sooooooooooo delicious! Needless to say, I devoured it..... yumService: good, the people are very friendlyAmbiance: chillVenue: coolPrices: very reasonable Food: authentic and delicious","2/17/2017","5.0 star rating","https://www.yelp.com/user_details?userid=eHorxrf-kxeQpMKbdH9XZA","Tiffany A."
"I initially heard about this place because I'm a fan of Rick Bayless so when I heard he opened this fast casual sandwich shop WITH house made churros I had to try it. This is the type of place when you order at the counter and then patiently await your food as it gets delivered to your table. A few items I ordered that I'd recommend:Sandwiches: Braised meats with a dipping broth and super yummy crusty bread. Ahogada: Carnitas with a spicy chili broth to tip in (for those of you who would love to eat spicy food but your body just won't allow it, they can make this mild)Cochinita Pibil: roasted suckling pig (need I say more)Try to go on a Saturday for the Goat special! It's delicious!For the churros, I tried ALL of them he he Would recommend the hazelnut crusted ones, then the pistachio, and the plain dusted churros with the dipping chocolate to end.","12/30/2016","5.0 star rating","https://www.yelp.com/user_details?userid=TlxDzjL1ORRmsT--J3eZSQ","Tiffany C."
"I was so excited to check this place out because of the recommendations on 'to try places in Chicago'. Maybe it just wasn't for me or maybe my expectations were for something else.I felt like the churros here didn't have much 'meat' It was mostly crunchy and covered in flavor (if you ordered the flavored ones). I also ordered a regular churro and a side of chocolate to dip it in. The chocolate is really heavy in terms of 'chocolate'.Also ordered a chocolate drink, couldn't finish it. The drink felt like I was drinking my dipping. Lol Way too sweet, and wayy to thick. Unfortunate.Maybe this just isn't for me.","4/17/2017","2.0 star rating","https://www.yelp.com/user_details?userid=F3bEhOdgCPNx7iKlbwVl-g","Mary T."
"Despite the 4 stars and over 3000 reviews, my expectations were not unusually high for Xoco stepping inside for the first time. I expected some decent Mexican fare but nothing out of this world. Honestly, I was just hungry and in some desperate need for something to satisfy my hunger pains.Stepping inside, the hostess was very friendly and helpful. She gave us menus to peruse and once we found some items to our liking, she directed us to the cashier after assigning us a table number. The cashier will ask for your table number with your order. We ordered the carnitas tacos and the vegetable caldo (meal-in-a-bowl soup). They have a machine that dispenses both regular water and sparkling water, with glasses available on the side so you don't need to ask them for any. Once we were done ordering and getting our waters, the hostess showed us to our table. Not too long afterwards, our food came. We got four carnitas tacos ($12). The tacos have guacamole, onions, and cilantro. They were really good and flavorful. I gobbled my tacos and instantly wanted more. The real winner of the meal, however, was the caldo. Typically, I don't order veggie soups at restaurants since they're usually bland and devoid of ingredients. This veggie soup, however, was fantastic. It had black beans, zucchini, mushrooms, potato-masa dumplings, avocado, serrano chile, and other greens. All for $10.50. It was very filling, and it tasted so, so good. I was very surprised at how hearty and delicious this caldo was. It really is a meal in a bowl of soup. The perfect dish for a cold day in the Windy City. I would absolutely come here again. And I wish there was one where I lived. I know Rick Bayless is a prominent chef in the Chicago area, especially with the popular Frontera Grill and Topolobampo. Xoco is a great addition to his restaurants.","2/16/2017","4.0 star rating","https://www.yelp.com/user_details?userid=Nr2nibp1Oya1MPsuAgqB9A","Alice W."
"Not bad but this review is for breakfast and maybe they have stronger service for lunch and dinner but I doubt I'll do breakfast here again.  It's always a complete ordeal.  Food is good but always takes a really time and there's always confusion. No line. 2 maybe 3 orders in queue and a staff of 20.  Come here for a sit down and if you're on vacation, but for me this location is near work and they take a while. Be prepared.","4/28/2017","3.0 star rating","https://www.yelp.com/user_details?userid=HG966OLduvdJl4sHPFgEiw","Sid B."
"Aah so good! Ordered:Smoky Bacon Mollete Aztec hot chocolateCurrently staying at the Aloft hotel after a concert and this was less than a minute away. Just wanted to grab a quick breakfast (and I heard this was a Rick Bayless spot) so I walked over. Small, but cute. Local and different beers available and showcased (I'd try one but it's 10:30am). I waited maybe 3 minutes to order and 5ish minutes for my food, so pretty quick. The mollete! Bread was soft with a crispy crust, yumm. Perfect amount of cheese too. The smoky chipotle really set it off though, it brought this warmth and, well, smoke that just made it so good. Not really much heat either. The Aztec chocolate is what I really fell in love with though. It comes out piping hot, so take a second before downing it. Smooth chocolate, with warming chile and a touch of sweet allspice. I died. After I revive from this hot chocolate, yeah, I'm probably coming back.","4/1/2017","5.0 star rating","https://www.yelp.com/user_details?userid=H01s0zIetqJdgmHKfT8JsA","Fatimah A."
"The taco options are super and the tacos taste super too!The sides are also big sized...the pork-cracklers I asked for was one huge basket!","4/29/2017","4.0 star rating","https://www.yelp.com/user_details?userid=ZCg0fNFTKbgRfVLCktrKpQ","Dim G."
"If I have only one day in Chicago, XOCO is definitely my top pick for lunch.  I can't remember one bad dish from this place, but not everything was perfect. The consistency can vary a bit for few dishes, but never fell below certain level.I had three different soups, and they were all flavorful with plenty of ingredients.  The vegetable soup was a bit salty but not too bad.  My favorite was the pork belly vermicelli.  This was a perfect pairing with the pork belly torta.  No such thing as too much pork belly.The churros were out of this world. I have yet find a place with better churros.  They were nearly perfect deserving of five stars.  They were so good that everything else including chocolate dipping sauce cannot elevate them higher.  I was tempted to try the glazed churros, but decided to stick with the original.","2/18/2017","5.0 star rating","https://www.yelp.com/user_details?userid=TjlypHXquJGnRKzNEd4ysQ","Roger W."
"I love, love the seafood soup and the roasted chicken pozole soup at Xoco. They're light, yet generous in meat/seafood and super flavorful. I haven't tried the other foods here but I hear nothing but positive reviews. $12-$15 for large bowl of soup after tax isn't cheap, but the bone-warming flavor bomb is worth it. Happy hour specials ain't bad either if you drink alcohol (I don't).","12/11/2016","5.0 star rating","https://www.yelp.com/user_details?userid=QPsTWMns6I-nMXAfPBPgdg","Lina W."
"I've eaten at XOCO twice and it's become a go to spot for lunch downtown. The first word I think of is systematic. I walk in and there's always someone there to hand me a menu and explain the ordering process. Then they give you your spot to sit at and you just wait while the food is being prepared.My favorite item on the menu would have to be the Milanesa, which a griddled torta, or sandwich. It's loaded with crispy chicken, black beans, jack cheese, pickled jalapenos, tomatillo-avocado salsa, and homemade cilantro crema, served with a side of green salsa. Crispy, salty, sweet, heat. It's just a big messy pile of perfection. I've also had the carne asada sandwich, which is only offered on Tuesdays. It's juicy flank steak, chimichuri, local mushrooms, and homemade crema. I'm a sucker for a good chimichuri and this sandwich does not disappoint.Also, make sure to grab a churro. These aren't cheap bland churro that taste like they just came out of a microwave or a heating lamp. They're crispy on the outside and fluffy on the inside. And they don't skimp on the cinnamon sugar either. For $1.60, it's completely worth it.The prices aren't cheap, but they're fair considering its River North and these are items you can't get anywhere else. The one other thing that bothers me is the agua frescas aren't huge and there are no free refills. I like the original lime a lot, but if they're offering the orange pineapple fresca, don't pass it up!","3/1/2017","4.0 star rating","https://www.yelp.com/user_details?userid=QPPRfD8JxPypOgIP2ekTTQ","Adam B."
"Great place.  Great.  Great.  I could eat there every day.  On my last visit I had the Cubano sandwich and it was great.  They also have great chips and guac.","4/27/2017","5.0 star rating","https://www.yelp.com/user_details?userid=tZwCQEX_dErf2O4tw4OmKA","J R."
"This place is fantastic - I have gotten a different torta each time I have gone and it has been worth it every time since it is right next to the Aloft! I always get the month special when I can but love some of the traditional ones like the pork. Chips and guac are a plus and let me tell you, get dessert because those churros are BOMB!","4/10/2017","5.0 star rating","https://www.yelp.com/user_details?userid=gjlcSQDafNqPbYA0q7pwuA","Julianne Z."
"Very tasty different place to eat.  It is a small restraunt and a little pricey, however very worth it!  Beware it turns into a little party spot on Sat night so if you are not looking for that you may not want to go on Sat!","4/21/2017","5.0 star rating","https://www.yelp.com/user_details?userid=9Sf914YOnT5zqrgQKtVtmw","Ammie C."
"Rick Bayless, you devil you, well...you've done it again - you have conjured up a delicious tasting menu that makes me sit back and wonder at your culinary prowess.  As I have protested many times in the past, I am a lover of all that fantastically greasy Mexican food , but I can appreciate the modern twist that catapults good food to great food.  My curious mind wonders, though, how in the world does Rick Bayless come up with this stuff?  And, how did he become a Mexican foodie god?  I may never know the answer, but I bow down to him.  Obviously, I adored the food so you're probably asking why I gave it three stars?  I'm going to discuss the not-so-positive parts first...when walking into Xoco I found myself saying, ""what the hell is going on"" because we couldn't figure out if it was a Chipotle-type of deal or if it was a sit-down restaurant.  Initially, there was nobody to greet us, but eventually the host came out from her hiding spit and informed us that we were to look at the menu, order at the counter and have the food brought to our assigned (numbered) table.  I found this entire process to be anything but intuitive or efficient...not to mention inconvenient.  It seems that there could be a much better process for ordering food/being seated.  This entire dilemma left me confused and a little annoyed because I so desperately wanted this to be a five-star review.Because I don't want to focus in the negatives, I'm going to woosah, and shift gears to talk about the incredible food.  The sandwiches seem so simple, but they're excellent.  My fiancé and I actually split two sandwiches - the Albondingas and the Choriqueso.  Both were great and I can't choose which I liked better.  Both had a little kick to them, but it wasn't anything to astronomically spicy.  We also ordered the guacamole which was delicioso!  Then, because we have such large sweet tooths, we loaded up on the hot chocolate, churros and creamy horchata custard.  Pistachio-glazed churro - amazing.  Hot chocolate - doubly amazing (go for the Aztec!).  But the creamy horchata custard was hands-down, the best part of the meal.  The flavors in this thing were like nothing I've tasted before.  YOU HAVE GOT TO GET THIS!I absolutely loved the food, but I can't say that I'd be moved to come back here, but that's for a lot of reasons I'm sure none of you care about.  I view this place more as a restaurant that's good for lunch as opposed to dinner, but that's just my opinion.  I do however, think it's a place to hit up at least once!","10/25/2016","3.0 star rating","https://www.yelp.com/user_details?userid=5hbs6TwGyT2YQKeN3xef_A","Lauren K."
"Loved the veggie tacos and guacamole!!Great upbeat and friendly staff too!!I would definitely recommend going to this place if you stay in Chicago!","4/21/2017","4.0 star rating","https://www.yelp.com/user_details?userid=wNoxQLjCoMM0NZVWGSsd9g","C L."
"A fantastic little Mexican restaurant nuzzled back in a very busy part of downtown, this is quite a gem. I guess if one were to classify Xoco, you'd have to call it an upscale modern Mexican fast food restaurant. It's got just enough panache to justify the higher prices but it's casual enough that you can relax and chill for a minute. The food is exceptional! I had the short rib tacos, a horchata and a churro to finish it all off. The tacos were absolutely fantastic and just the right portion size. The churro was probably the best I've had. The horchata... Well, it was good but not in the range of the best I've tried and too expensive to justify getting again. I would highly recommend this place to anyone!","4/9/2017","5.0 star rating","https://www.yelp.com/user_details?userid=_ireXTpAJwUchkC71J-qoQ","Stewart P."
"Rick Bayless's casual dining restaurant was decent but nothing to sing home about. // SERVICE // Order at the counter and seat yourself. Servers were pretty apathetic and not very enthusiastic about explaining menu choices. Restaurant is well maintained and easy to grab items you need. And the end of the day it is a ""fast-food"" place so I guess you cannot expect as much. // FOOD //      + Chilaquiles: tasty and the tortilla had a good crunch. Sauce was flavorful.      + Churro with chocolate: undercooked, boring, and lacked flavor in both the churro and sauce. The place is worth a try if you want to try Rick Bayless but are short on time or funds.","10/11/2016","3.0 star rating","https://www.yelp.com/user_details?userid=U08FBOaRQCk-IAcHPAxzKA","Pauline P."
