"real_review","real_review_date","real_review_rating","real_user_id","real_user_name "
"Most offensive experience I've ever had.  my friends and I decided to get a nice lunch on Easter Sunday.  We waited in line for the Purple Pig but we're refused service.  Why?  For some absurd reason, the waitress informed me that there were complaints against me for abusing my wife and I was clearly over served.  I am not married.  I was not with any women there.   And it's obvious that this is true as I do not have a wedding ring, spoke clearly and it was Easter Sunday - how could I be over served on Sunday morning.  Despite the obvious fault, management refused to serve us.  To summarize, we spent an hour waiting for a table only to be branded wife beater and drunkards and refused service.  F^%* this establishment and their staff.  My name is Michael, I honestly wish this establishment the worst.  How dumb can their staff be?  I don't use the phrase painfully stupid ever but the people there are painfully stupid.  Please refund me my dignity and an hours worth of time.F UThat is all","3/14/2015Updatedreview","1.0 star rating","BRsivX6UQCDtUPqZYUYSFw","Michael P."
"Tried to go but the wait was 4 hours on Sunday","1/1/2015","1.0 star rating","EMluxSFHBBnFZSC6zRSyAQ","Matt M."
"I had the worst dining experience here!  There is so much that needs improving I don't even know where to start.  The restaurant is very small, seating is very tight, communal tables.  There is not a lot of room for the servers to get by, so they are constantly bumping into you while you're trying to eat.  Apparently there is a lot of theft there too according to a staff member who advised us not to put our purses on the back of the chair.  No reservations!  We waited for toe hours for a part of 4.  We arrived at 4, not during busy dining hours.  The highlight of our night was the wine bar across the street!  Eno I think it is called.  The service was not great.  We felt rushed the entire meal, probably because of the limited seating.  The servers constantly were reaching and grabbing for things at the table. The food was HORRIBLE!  We are foodies and enjoy eating at places like the Girl and the Goat, so we are no strangers to different types of foods.   The food was overpriced and just blah!  Everything tasted the same...salty.   The brussel sprouts were the best thing we ate and that's saying something!  Overall, we were extremely disappointed.  I can't understand why this place is highly rated.  I've told everyone I know NOT to bother with it.","12/30/2014","1.0 star rating","6PV8AVnvRePV2F3w6Wgg6Q","Laura H."
"If I could give this place 0 stars, I would. I was meeting some friends there who wanted to try this. A friend got there early to put our name in--he waited 90 minutes. When we got seated, we were put outside...under a tent with a few heat lamps. This tarp had many openings and the cold wind was blowing in. It's November in Chicago and was about 20 degrees outside. Way to show you don't care at all about your customer or their dining experience. We were crammed in, freezing, and everyone had to eat with their heavy coats and hats on. You know what else happens when you are sitting outside in Chicago in November? The food gets cold instantly. Even my red wine was cold. It was just such a rotten experience. The food might have been good, but how can you tell when you're that cold and the food arrives cold as well? I would never go back here. They don't take reservations, they clearly only care about cramming as many people in as they can to make the most money. There are so many better dining options in this city. I wouldn't give them another dime of my money,","11/17/2014","1.0 star rating","TO0mr3Tb8DWJZYFS-b_ZqA","Michael B."
"This review has been removed for violating our Terms of Service","9/20/2016","1.0 star rating","5ET6-ANcCJG4jG3XXO9cJw","Elly T."
"This review has been removed for violating our Terms of Service","7/13/2016","1.0 star rating","AYeXLnxyNtVpHtKl4nPpNA","Lynn B."
"This review has been removed for violating our Terms of Service","2/19/2016","1.0 star rating","6OlNwD5zbvs_0GxM-9MWxg","Grace G."
"This review has been removed for violating our Terms of Service","2/16/2016","1.0 star rating","6OlNwD5zbvs_0GxM-9MWxg","Grace G."
"This review has been removed for violating our Terms of Service","1/16/2016","1.0 star rating","kDZ_aA1s8eXCtrpl2FCckg","Maria K."
"This review has been removed for violating our Terms of Service","12/26/2015","1.0 star rating","jBIS1zWcm4EE95JLG8SyXg","Bernie H."
"This review has been removed for violating our Terms of Service","12/16/2015","1.0 star rating","8umFeEbAsJkvvw-92zRDzA","Joe B."
"This review has been removed for violating our Terms of Service","11/10/2015","1.0 star rating","y9ZhY9dlLvQ9GPFcLD-ZUw","B B."
"This review has been removed for violating our Terms of Service","11/5/2015","1.0 star rating","JcAMDWO_27jvukqpOet2YQ","Brittany S."
"This review has been removed for violating our Terms of Service","7/9/2015","1.0 star rating","oWHIWWHSwPx31YpikDks4w","Dolly A."
"Just Nasty","10/20/2014","1.0 star rating","KrbZjlWEkLMUseaEgJ2Ebg","Mary D."
"I don'twaist mymoney on over priced cheap junk food its fating and nasty. I don'teat process chemical toxic bio warfare junk food. the service is bad the food taste like dog food. It's dirty worst customerserviceI ever had.","8/20/2014","1.0 star rating","1UA9sQdEOrAT0yRb7MFqWg","Tim S."
"Great food.  Great location. Great Atmosphere.  *** July 16th dinner between 730 - 830pm sitting at the bar was the worst treatment I've ever received by a bar tender at any establishment in Chicago.***As usual the place was busy, but not crazy busy like some of the other nights I've been there.  I strolled up to the bar to order a drink for my girlfriend and I as the wait for the table as usual is roughly 2 hours.  So as most Purple Pig patron we usually order a drink and wait for a spot to open up at the bar to grab a seat and eat.  As I approached the bar the Bar Tender (the rudest, raciest, egotistic sh## Head) abruptly tells me that i need to order my drink from one of the other servers.  I don't know if the way I looked or something about me ticked this guy off as he was serving other patron who were standing beside me with all the libations that they desired.  I noticed that all of them were white and I was not.  I'm a pretty easy going guy and my girl friend is white and within a couple of minutes my girlfriend found a seat at the bar and nudged me over as the folks right next to her were about to leave and I was going to grab one of their seats.  We had still not ordered our drinks.  My girlfriend called the bar tender over and I asked if he could recommend a Pilsner.  Instead of getting a recommendation from him he rudely tells me to look at page 9 of their drink menu that he placed in front of me and abruptly walks away.  The patrons next to me and my girlfriend are in total shock to the bar tenders aggressive demeanor and tone of voice.  If I wanted to read the menu I would have done so and if he did not want to recommend a drink or beer, he could have politely said so  rather than giving me ""I hate serving you"" look and tone.  By this time I was starting to feel tense.  And I'm a pretty chilled guy.  We placed the order from our drinks and looked over the food menu and were ready to place the order for our food so we called Mr. Vigorous over to take our order.  He looked at my girlfriend and look at me and said ""he's gonna eat to"".  ""How"".  My girlfriend says ""he'll stand""  I was fuming by now.  Because this was getting to be very personal.  His demeanor, tone of voice and his questioning about my ability to eat standing up or sitting down was totally unwarranted and uncalled for.  The food was is and has always been good at the Purple Pig but I felt that the tone and position of the bar tender last night was based on the color of my skin and nothing else.  Its a shame the the ""Purple Pig"" has to hire ""Racist Pigs"" to serve.  Its an absolute shame.","7/17/2014","1.0 star rating","hzdKXXFSwTT-GQQslYCg9g","Vikram S."
"Let me just start out by saying that the people who think the food here is divine are posers and nut jobs with someone to impress. They MUST have something to prove because I was so underwhelmed by my meal, I had to hit the Wal-greens around the corner to get some chocolate-covered pretzels after we left. I had high hopes for this place. A friend of a friend recommended it, and my friends and I had walked past it the day before  and thought that it looked like a fun place to check out. I have to assume that this friend of a friend is a frenemy. We got there around 4:00PM and it is slightly crowded and that's fine. We waited a few minutes and a waitress brought our drinks out to us. We were seated a short while later at a large table that they deal with family-style. This is fine. As long as you don't have a douche bag 25 year old sitting next you speaking so loudly that EVERYONE on the outside patio can hear. Honestly. Who says, ""I am going to commission a piece from the artist""? Let me tell you who - this guy. We spent the next hour and 45 minutes listening to him talk over his companions, and the other 9 people seated at the table. I know that the restaurant cannot control this situation, but it just lends itself to our crappy experience. Here's what we ordered: Fried olives stuffed with chorizo - I didn't eat these, but the general concensus is that they were fine. Nothing to write home about. Or even to verbalize to the table. It's a fried olive. Fried eggplant with parmesan - They were OK. A gelatinous fried ball that tasted like cheese. Probably one of the better items from our list.Cheese plate - We had three cheeses: a chocolate goat cheese, a leceister cheese, and some gouda something or other. We didn't finish a single one of them. Seriously, I just needed a freaking Wheat Thin to eat with this. The buttered baguette was adequate, but not special.Pig heart sandwich, Chicago style - My friend ordered this and thought the pig heart tasted like roast beef. However, the sandwich itself was basically inedible. The bread was so hard that she couldn't eat it like a sandwich without cutting it. Here's my beef (or should I say ""pork"") with it: If you are serving me a freaking pig heart, make damn sure all the other pieces are good. Don't serve a rock hard loaf of bread with it. Because then, I am having to work my butt off to eat what many would think is offal. Seriously, the hotdog I had Mustard's Last Stand was a more appetizing choice than this.Chicken thigh kebabs - I know, I know... chicken thighs are fatty. But these were the fattiest, least savory chicken thighs I have ever sunk my teeth into. The best part of the entire meal, I kid you not, was the smashed and fried potato hanging out underneath the meat kebabs. The tziki sauce was fine. I've had better and I've had worse. Pineapple crusted pork something or other - Whatever this cut of meat was, it had a nice crust on it. Which was pretty much the only piece of the meat we could eat. As we dug through the meat, we found more fat and cartilege (bone???) than I would have thought possible. The guy next to me (not the DB, some other guy) had gotten it and eaten every bite. I have to ask myself... Did he eat ALL that fatty tissue and cartilge?? Did he??? If so, I am concerned for his health.So there's the rundown on the food. Now, on to the service. Which I think about as highly of as I do the food. Once we were seated my friend ordered the same drink that I already had in my hand. 20 - 30 minutes pass and no drink. Our waiter (who swapped with our original server) asked if there was anything we needed and my friend mentioned that she was still waiting on her drink. He became defensive and said it was at the bar. If it was at the bar, why not go ahead and bring it out? I made a joke about it and he wasn't impressed. I think if you are going to be in the service industry, you should know how to handle a joke. You are working with the public all day, every day.... deal with it! For these servers, it was a job. And you could tell. I've been to places where it's a profession and there's a noticeable distinction between those two roles. Our guy (and even the girl who we began with) are just there. Posers themselves. We spent the rest of our time at this restaurant waiting out the time so that we could go. I question anyone who swears by this place. I guess if you like leftover body parts, poorly prepared, you should check it out. IMMEDIATELY!","6/26/2014","1.0 star rating","uDix-JGXjvGlX3O8KQ3M0w","Alexa J."
"In the grand perspective, one star.  I didn't have to wait that long as I knew some of the staff and was seated ahead, Nice, but not cool for other guests, I would have been fine with waiting.I found the seating terrible and crowded. I like the idea of getting to know strangers and such, But I was seated next to a drunken wretch of a woman who would cackle ear piercing babble on a loop. I imagine someone could have a great experience, but I certainly didn'tThe food is memorable, tasty, but heavily salted and was mostly overpowered. Methinks chef is a smoker, not ok in my book.The biggest factor in my one star is kitchen related. you know those extremely egotistical nightmare chefs you hear about? this guy. I've become aware of numerous stories about drug use and the chef causing personal injury. I can never support a chef that creates a hostile kitchen and neither should you.It takes a lot to open a restaurant.  I can certainly appreciate a big business endeavor on Michigan avenue. But this came off as a tourist trap ran by a egotistical douchebag who has lost his love for cooking.one star.","6/7/2013","1.0 star rating","kNlnGzWuEtHRAxsFN5V-yA","Jeremy N."
"We went early (5:30 pm)  in hopes of getting a table and were told it would be an hour and a half wait. We were told we could not wait inside and it was freezing outside. The staff was very rude. We never experienced the food, because after 3 hours we gave up and went and had an awesome dinner at Smith and Wolensky (with great service). At 10:30 we received a text that our table was ready. I sent a comment about our disappointing visit via their website and no one bothered to respond (i.e. they obviously don't care about their customers).","2/10/2013","1.0 star rating","SPpFOulUctWpIefrkc-1og","Sandi M."
"was told by the hostess there was a 3 hour wait.  really?  really?  whatevs.","4/26/2012","1.0 star rating","JCxpe_Ni9otyD6Rzo-3yHw","Stacy F."
"If I can give this place negative stars I would.  I stopped by there today at around 2:30 for lunch.  The place was not too crowded and I sat by the kitchen area.  I waited 30 minutes and no one came to take my order.  I saw a few employees standing by the kitchen and they knew I had been seated for a long time and I asked them if someone was available to take my order.  They said they were not assigned to my table and the person who was ...well she was taking care of others.  Finally I left without being served and very angry.The employees there have a ""don't care "" attitude towards the customers because the place is always packed.  I am disgusted by the way I was treated and will make sure to tell my friends, co-workers and family to skip this place.","10/13/2011","1.0 star rating","ckxkCjFhvhrlpRTFeG8yqA","Elizabeth T."
"My friendsand I were looking forward to eating here but the night we went they didn't have alot of items on the menu. We asked for the General Manager to complain and ended up being a complete asshole aout it. Would not recommend this place.","4/23/2011","1.0 star rating","JRpLw2fMHnQnchGD8r5xSA","Eric C."
"I was so excited to check out Purple Pig after hearing some great things... I'd heard some bad things too, but discounted them since the restaurant was relatively new at the time and working through 'growing pains' at that point (I thought)... I decided to reserve judgment and didn't head there until it had been open almost a year.  When we arrived for our 8:30 reservation, we were told the wait would be at least 40 minutes. I don't mind waiting for a table (up to 2 hours) when I don't have a reservation. However, when I have a reservation, I don't expect to show up on time and wait for 40 minutes. What's worse is that our table was not actually ready in 40 minutes, but closer to 70. There was no accommodation made by the wait staff or management after such a long wait (and several 'check-ins' regarding time) such as a round of drinks, apps, etc. Furthermore, the staff was exceptionally snotty and rude, making our entire dining experience completely distasteful and atrocious. The food was actually quite good, but the entire experience was so clouded by the rude staff, I would never recommend this restaurant to anyone.","3/6/2011","1.0 star rating","WuZo3IRSV8d_JHYZf3hkFA","Jenna D."
"This review has been removed for violating our Terms of Service","9/20/2016","1.0 star rating","5ET6-ANcCJG4jG3XXO9cJw","Elly T."
"This review has been removed for violating our Terms of Service","7/13/2016","1.0 star rating","AYeXLnxyNtVpHtKl4nPpNA","Lynn B."
"This review has been removed for violating our Terms of Service","2/19/2016","1.0 star rating","6OlNwD5zbvs_0GxM-9MWxg","Grace G."
"This review has been removed for violating our Terms of Service","2/16/2016","1.0 star rating","6OlNwD5zbvs_0GxM-9MWxg","Grace G."
"This review has been removed for violating our Terms of Service","1/16/2016","1.0 star rating","kDZ_aA1s8eXCtrpl2FCckg","Maria K."
"This review has been removed for violating our Terms of Service","12/26/2015","1.0 star rating","jBIS1zWcm4EE95JLG8SyXg","Bernie H."
"This review has been removed for violating our Terms of Service","12/16/2015","1.0 star rating","8umFeEbAsJkvvw-92zRDzA","Joe B."
"This review has been removed for violating our Terms of Service","11/10/2015","1.0 star rating","y9ZhY9dlLvQ9GPFcLD-ZUw","B B."
"This review has been removed for violating our Terms of Service","11/5/2015","1.0 star rating","JcAMDWO_27jvukqpOet2YQ","Brittany S."
"This review has been removed for violating our Terms of Service","7/9/2015","1.0 star rating","oWHIWWHSwPx31YpikDks4w","Dolly A."
"I've been part of the Yelp community for years now. However I've never written a review. I thoroughly enjoy reading all of the entertaining insights on all of the places I've worked  my 14 years in this business. It helps me to gain new insight in my chosen profession as ""director of cuisine"".  Not only does Yelp humor me-it humbles me as well. Let me be clear that I am breaking my oath to keep silent- strictly based on a service perspective. I have dined at the Purple Pig enough times to safely say that I have tried almost each and every item on the menu- It is brilliant and undeniably delicious. I  wake up craving particular items- plan my day around  how I can somehow squeeze there deliciousness into my break from my double at work. Like an addict I care not of the repercussions. I compare my relationship to The Purple Pig to that of a sick love affair with a married man. I get the meat I crave but none of the true tenderness that builds a lasting relationship. The service is painfully pretentious and unapologetic in being so. Each and every time I remind myself before heading there, not to expect a smile or a thank you. Each and every time I prepare myself for the rolled eyes or blatant ignorance of my simple  requests.  All of those issues seem to just dissipate the moment those flavors and textures hit my lips. But I have to say-after today I don't know how much more abuse I can take. I pride myself in the work I do-with the relationships I form with my customers, and I seek solace in putting my pride aside at times when I know I'm wrong. Next time you walk out the door of The Purple Pig-after throwing down a couple hundred bucks in this economy.......ask yourself this....""Do I feel like someone my significant other would take home to meet the parents-or did I just get screwed?""","11/13/2010","1.0 star rating","XVCZFTyiWhXtwJ-1wsjZEg","Julie L."
"I wrote a review about this restaurant just a couple of days ago and it has been removed . I find this to be sadder than anything . It wasn't a flattering review but it wasn't a flattering experience so I wrote what happened. All I want to say is good luck purple pig . I hope other people have a better experience there than I did but removing reviews to put up the facade that you are a perfect restaurant is ridiculous . You can still read my review if you check my profile to those yelpers interested . I can see why they wouldn't want the review read because the whole thing was an embarrassment . I eat at restaurants all over the world , and great ones at that . I heard great things about this place but they all turned out to be untrue in so many more aspects than I care to examine . I will never go back to the purple pig . It is about as classless as I have ever seen .","11/5/2010Updatedreview","1.0 star rating","jNK_YKdexVYMLN1-HErpgA","Charles C."
"I have never written a review before and signed up just to write this one. The service here was TERRIBLE. I have never experienced such horrible service in my life. The staff was also rude.Here's what happened: We showed up at 6:30 last night (a Thursday!), and the restaurant was packed. No worries, we expected that. The hostess told us that our party of four would be seated within a half hour, so we found a place at the bar and each had a glass of wine. A half hour rolls by, and I always get nervous about these things, so I went back up to the hostess and pointed out my boyfriend (who is very tall and noticeable) and said, that is Dave, who the reservation is under, we are standing at the bar right there, so that you can find us. She says, ""Great! You are next."" So I settle back in at the bar. More time passes, and we are still waiting, so we decide to just go ahead and order the bottle of wine we planned to have with dinner and to start it at the bar. I get nervous again so I send over Dave to check on our status. Once again, he tells the hostess where we are standing and asks about the status. She says, ""a table is going to open up any minute. You are next."" So we continue to be patient and keep drinking our wine at the bar. At one point, one of the hostesses comes over to us, and my boyfriend says, ""are you looking for Dave?"" and the hostess says, ""are you a party of 3?"" and Dave says ""No, we are a party of four."" Yet another half hour passes, so we send someone over again. At this point, we are informed that we lost our table because quote unquote ""We could not find you."" By then we are so frustrated and starved (and drunk) that we just leave. On the way out the door, one of the members of our party expresses our frustration to the manager, and the hostess says, ""Well we looked all over and could not find you. It is not my fault."" I'm sorry, you couldnt find the 6'3 guy at the bar, 10 ft from the hostess stand, who we pointed out multiple times? And then to be non-apologetic when you screw up, and blame it on the customer? They didn't even offer to pick up our bar tab. Unbelievable. Never going here again. Even Applebees has figured out a pager system. Give me a break.","11/5/2010","1.0 star rating","l5RfkyhxEELj8MMWRXwQsw","Julia B."
"This is a review of the management. I went in for an interview and soon realized that it was basically a cattle call. The manager was rude, condescending, and if this is the way he treats prospective employees, I can only imagine how he treats everyone else. I would never eat here and would recommend everyone else not to since this guy was such a jerk.","9/9/2010","1.0 star rating","ZhPhbCxaO-VGr_ReOCZvpQ","Jenny P."
"My family and I traveled all the way from the suburbs to try this hot spot for Sunday lunch.  5 of the dishes my family ordered were out, at noon!  Then the dessert we wanted was out.  The manager was gracious and sent desserts but we will not make the trip again.","8/14/2010","1.0 star rating","0_iYd2ORQPfRtZUF3g_rRA","Thomas K."
"I was disappointed with the rude service and wait time. The food was not spectacular like the other reviews say. Maybe I went at a bad time or it was just a bad day.","1/28/2010","1.0 star rating","gixEYm-djMgEiKoz3VTFaQ","George C."
"Could be better. For the price, I was expecting at least a dinner rolls but nothing. Portion for each dish is very very small for it's price. For $11 appetizer ""Moj?? something""...came with a quail egg...you will get one table spoonful of quail egg and something else. For $18 main dish that had beef brisket, pork neck shoulder, and tongue; three spoonful at most. I won't go back.","7/25/2016","2.0 star rating","eZeoGb24hmtuMtrqGqFLmQ","Mike L."
"interesting restaurant. i think it is for people would like to have different eatting experiences. the food was not to my liking. one visit was enough.","5/5/2016","2.0 star rating","HghNtpq6nr6XiwKbOAnxtQ","aleta r."
"was great but has been down hill for a long time now...","1/21/2016","2.0 star rating","1o4Kfai9x_uDRC-smmckcA","Sarah G."
"Lots of little plates, some good some ok,","12/1/2015","2.0 star rating","8N_kARb8uEsE3jC0MWM32A","Teri S."
"This review has been removed for violating our Terms of Service","9/20/2016","1.0 star rating","5ET6-ANcCJG4jG3XXO9cJw","Elly T."
"This review has been removed for violating our Terms of Service","7/13/2016","1.0 star rating","AYeXLnxyNtVpHtKl4nPpNA","Lynn B."
"This review has been removed for violating our Terms of Service","2/19/2016","1.0 star rating","6OlNwD5zbvs_0GxM-9MWxg","Grace G."
"This review has been removed for violating our Terms of Service","2/16/2016","1.0 star rating","6OlNwD5zbvs_0GxM-9MWxg","Grace G."
"This review has been removed for violating our Terms of Service","1/16/2016","1.0 star rating","kDZ_aA1s8eXCtrpl2FCckg","Maria K."
"This review has been removed for violating our Terms of Service","12/26/2015","1.0 star rating","jBIS1zWcm4EE95JLG8SyXg","Bernie H."
"This review has been removed for violating our Terms of Service","12/16/2015","1.0 star rating","8umFeEbAsJkvvw-92zRDzA","Joe B."
"This review has been removed for violating our Terms of Service","11/10/2015","1.0 star rating","y9ZhY9dlLvQ9GPFcLD-ZUw","B B."
"This review has been removed for violating our Terms of Service","11/5/2015","1.0 star rating","JcAMDWO_27jvukqpOet2YQ","Brittany S."
"This review has been removed for violating our Terms of Service","7/9/2015","1.0 star rating","oWHIWWHSwPx31YpikDks4w","Dolly A."
"With so many great reviews and people everywhere raving about The Purple Pig I had to give it a try.  Maybe it was the greasy food, maybe it was the cramped communal seating, maybe it was the slow service, or maybe a combination of several things just left a bad taste in my mouth.  The crispy pig ear was good, and was the best of several items we ordered.  I do not regret going, but it's not for me and once was enough.","11/29/2015","2.0 star rating","pFa2-5eUnepnBiLt1mA_Xw","Andy T."
"This is my all time fav place to eat at. I am always there on the weekend. The service is great. Good is amazing and the unique style of the placebos out standing.","11/24/2015","2.0 star rating","AWJMtOpPaFIMswyfNzopaA","Mel J."
"Over priced and small plates, but tasty. Service can be slow even for glasses of wine.","11/12/2015","2.0 star rating","oB1Fl7Te894gAel0HfU17Q","Jimmy C."
"Ah yes The Purple Pig one of Chicago's more popular restaurant's very good food and a great atmosphere. This is hands down one of the best food place's in Chicago but not very good parking so two star.","10/20/2015","2.0 star rating","t7PPm2W0tHeXdspCZLzU1A","Randy M."
"I want to give this restaurant a higher review but the service is simply lacking. I have been on quite a few occasions and there never seems to be enough staff. I have gone with a crew of restaurant industry veterans after hours and sat for 30 minutes after receiving a taste of the wine I ordered only to never receive a full glass pour. On other visits they have been woefully out of menu items. Another visit I ordered a 5oz pour of wine and received the 8oz, was overcharged, and it wasn't corrected. The food I have received was good, the location is great, but this is a very overvalued place with inflated prices and too much of an ego for what it really delivers. People are reviewing based on it's trendiness, not its substance.","9/29/2015","2.0 star rating","4Bcs6l-QTo2xKdPHaGBSFg","Elizabeth E."
"The beet salad was not what I am use to. It did not taste light, because it was smother in cheese. Considering it was the summer, it made me felt heavy and that it should've been on the winter menu instead.","8/25/2015","2.0 star rating","aADtxlDU0GqfmRFcH6DOug","Billy S."
"Horrible service, but great food. Waiters and hostesses were extremely rude. Such a bummer because the food and atmosphere were awesome.","4/1/2015","2.0 star rating","f2GEJC7QKqG6M8H3s8JbtQ","Lexi M."
