"real_review","real_review_date","real_review_rating","real_user_id","real_user_name "
"I was in the city for my birthday, our taxi driver recommended this place...poor choice.  My server was ok...and I felt rushed to order. I was disappointed in the fact that they ""ran out of shrimp,"" on a Saturday night. The calamari was good but a little salty for my liking.  I ordered the beef filet medium and it arrived well done...  The veal osso buco was good but the price was a little high for the portion.  Yes, it's a tapas restaurant but you will have to order two of everything to serve four people....unless you want pizza.  The place was really loud and we weren't allowed to sit outside b/c of the city ordnance, which closes the outside patio at 12:00am...","5/29/2016","2.0 star rating","ZA7YCMzS4S8ni3w3-9FFPg","Mahubah A."
"Good view and elegant ambiance.Food is OK but pricey. I wanna come back for a late night out with my finance soon.","11/16/2015","2.0 star rating","NaIU_7m-rZoonneEm3xTGA","Cathy L."
"The quality of food in a restaurant is important to me- but, unfortunately for Quartino, the friendliness of staff and overall service are equally important. The service here is what will prevent me from coming back or recommending this restaurant, as the food was not good enough to redeem it.We felt like an afterthought in this establishment. Having one's party stuck at a table wedged between a stair rail and a hutch, nearly directly above a flight of stairs, on the immediate path to the bathroom, and completely separated from the rest of the crowd, smacks of discrimination. We did not look quite like the other patrons- not when we walked in, and certainly not while sitting down.As evidenced by her gesturing toward us and eye-rolling in conversation with coworkers, our server did not appreciate that we were occupying the table post-dinner and wine consumption (please note that she must have wanted to leave, as there were many empty tables at this time). Perhaps space and time are what we were paying for, though, given that the food was just OK and not quite worth its price. But really, I was just trying to enjoy friends that I hadn't seen in a long time. I will find another place to do this in the future.I will concede that the variety of items on the menu was nice. The food was fine- but again, it does not compensate, and it will not be missed.","3/18/2014","2.0 star rating","WTSu6cCeM56-CRCyOV__7A","Edie D."
"Complete Tourist Attraction!Great location and atmosphere. I drive by everyday and the restaurant is always full.The menu is great and the servers are well trained however the food is terrible. My partner and I ordered 5 separate dishes to share and were not impressed with a single one. Some we couldn't even finish. The only reason I would give it two stars was because our server was absolutely excellent. However despite the great service, I would not recommend the restaurant to anyone simply based on the food alone.","10/8/2013","2.0 star rating","QoyfwG_dT2w350fyEJQ3lw","David S."
"This place is a 5 STAR restaurant.  Everything kicks ass about this place.  Until I saw an employee use the bathroom and leave without washing his hands.  I think he was a bus boy.  When I got done washing my hands, I saw him outside the restroom, and I said hey buddy, you should wash your hands.  And he got upset and said you don't know what job I do out here in a foriegn voice.  Bus boy or not, he brings me water and silverware, that's the last thing I need is his little penis germs around my food.  I'm gonna go back, but please, someone smack them bus boys around.","10/1/2013","2.0 star rating","ZN5pE-3fEskEhy-IQ1uhEA","Chicago D."
"This review has been removed for violating our Terms of Service","3/23/2011","1.0 star rating","KfZisjVrixHVWwYd8RHyjQ","Big G."
"This review has been removed for violating our Terms of Service","8/7/2010","1.0 star rating","KfZisjVrixHVWwYd8RHyjQ","Big G."
"This review has been removed for violating our Terms of Service","7/29/2012","2.0 star rating","IuSQZz72rGsVF9B1y_tBMw","Adriane C."
"This review has been removed for violating our Terms of Service","3/31/2012","3.0 star rating","Rim4Lc3AKkqGs1eRk82jxg","Mel L."
"This review has been removed for violating our Terms of Service","4/7/2011","3.0 star rating","MxJNXqanI2do0BOdvIVBZA","Nick H."
"This review has been removed for violating our Terms of Service","9/14/2009","3.0 star rating","bSK2OG3jXdIEzyUv-wqbKw","AMG S."
"This review has been removed for violating our Terms of Service","7/2/2008","3.0 star rating","1LeteUCUZ23vSvrSY0d3Ig","Jane S."
"This review has been removed for violating our Terms of Service","11/17/2016","4.0 star rating","Mpu9_tiX9EauZyuNESs9QQ","Edi U."
"This review has been removed for violating our Terms of Service","11/26/2014","4.0 star rating","yVnX4TzFGFtnI3AvcIctzQ","Van J."
"This review has been removed for violating our Terms of Service","7/21/2014","4.0 star rating","9Im0Ov0Jw96StDdQife8rA","Jimmy J."
"Just too loud for my taste and table conversation.","7/27/2013","2.0 star rating","0xcVFxky9gXgHPjEVXNq_g","Sam M."
"Subpar italian with subpar service. The red sangria was good though!","5/20/2013","2.0 star rating","ei2L3lr8N27lhZSMq5zfsg","Z Z."
"Normally awesome. Last week we were there and ordered a plate of dates and 4 of the 6 of us almost spit them right out. Yuck.","11/23/2012","2.0 star rating","smBKPWXQkl9hQA2vxcDQDQ","Taylor T."
"This was always one of my favorite places. I was really not very impressed with the food the last visit I had. Could have just been what we ordered that night,but wasn't, very pleased.","11/20/2012","2.0 star rating","rjkL66hFBZctZx-f5y3HZQ","Chicago A."
"wine list is large but not great, food was okay, service lacked","7/17/2012","2.0 star rating","rc9UexqiHPDw-QEWIVN7yQ","Andrew L."
"Good food. To loud and our order was basically thrown at us by random employees. Not a good environment or experience.","5/8/2012","2.0 star rating","GM33vni0HXacfeh9WvvOiQ","Nick S."
"Had high expectations for this place, but they did not deliver.  Place was too loud and tables too close to one another, still had to wait even though we had reservations.  The food was blah. pizza tasted no more than a frozen pizza from the grocery store- definitely had better tapas elsewhere.  Don't waste your time or a perfectly good Saturday night like we did!","12/4/2011","2.0 star rating","Tv3XXOshTjf5anxt03aOMg","Irene G."
"I had family here from out of town and was very excited to take them here since my previous experience was so great. This time around our service was not horrible but not very enjoyable either. One of my cousins forgot her ID and the majority of our stay she felt uncomfortable Bc our server kept peeking over to see if she was drinking. She also had a bit of a attitude when she was taking orders and ignored my other cousin when she asked for more bread or didn't respond at all. But the worst part was the staff party and side work that was going on just a few feet away from us. It made us extremely uncomfortable and totally shocked that the staff was basically having dinner and social hour just a table away. Working in restaurants for years this was never something that was done in front of customers. We are not only paying for the food but also the experience and atmosphere. Our experience was one that was not really enjoyable. I was pretty dissapointed and embarrassed by the way the place is ran. I actually snapped some good pics and one of the manager chowing down.","11/22/2011","2.0 star rating","ETrBLV0sNptImeoC3DB3Ng","arianna B."
"I'm not going to lie. This place has very good food, but the service is pretty much garbage. I took my girlfriend here for a little birthday dinner and was pretty pissed off the whole night. I was served first (main dish) and had to ask the waiter if my girlfriends dish was ready as well. They took my dish back, warmed it up, and brought both of ours back together. The waiter offered us desert on the house. When I made the reservation I asked for a candle to be with any desert we ordered since it was her birthday. We got the desert, which was OK i guess, we got the candle in the desert, but it was put on the table without it being lite. HAHA WTF? The only thing we could do was laugh, honestly. I flagged down the waiter again and he said "" they didnt light it"" ???!!-I'll be back for some food MAYBE but I don't expect much else.","9/13/2011","2.0 star rating","_0cXc8UD6ZP3mRPHHQ_-3Q","Nate N."
"The service was friendly but not super attentive. The food was simply mediocre. The bread was dry. Average. The table had a nice EVOO and sea salt for additional seasoning which is always nice - however it is accompanied by a sad, old school shaker of pepper. Romaine Hearts salad was fresh and well done. But the housemade Cavatelli was simply dry, chewy, lukewarm and bathed in a very average tomato sauce. The Asparagus Risotto was dry and goopy - the rice was literally crunchy on the inside. After the fully mediocre dinner, we chose the ubiquitous molten chocolate cake with vanilla gelato - as it's nearly impossible to mess up. It was exactly as expected. But you can microwave a brownie from a convenience store and put cheap ice cream on it and it'll be good. Their version was extremely sweet. Then someone randomly dropped off their housemade Tiramisu because it was plated by accident - and it too was mediocre. Dry seems to be the overall description of the food here. The ladyfingers were literally still crusty on the inside. Not a horrible place - but it certainly isn't the great place I was led to expect from the reviews on Yelp.","9/5/2011","2.0 star rating","UwI404NRlinOIdHCpf4ksQ","makin m."
"This review has been removed for violating our Terms of Service","3/23/2011","1.0 star rating","KfZisjVrixHVWwYd8RHyjQ","Big G."
"This review has been removed for violating our Terms of Service","8/7/2010","1.0 star rating","KfZisjVrixHVWwYd8RHyjQ","Big G."
"This review has been removed for violating our Terms of Service","7/29/2012","2.0 star rating","IuSQZz72rGsVF9B1y_tBMw","Adriane C."
"This review has been removed for violating our Terms of Service","3/31/2012","3.0 star rating","Rim4Lc3AKkqGs1eRk82jxg","Mel L."
"This review has been removed for violating our Terms of Service","4/7/2011","3.0 star rating","MxJNXqanI2do0BOdvIVBZA","Nick H."
"This review has been removed for violating our Terms of Service","9/14/2009","3.0 star rating","bSK2OG3jXdIEzyUv-wqbKw","AMG S."
"This review has been removed for violating our Terms of Service","7/2/2008","3.0 star rating","1LeteUCUZ23vSvrSY0d3Ig","Jane S."
"This review has been removed for violating our Terms of Service","11/17/2016","4.0 star rating","Mpu9_tiX9EauZyuNESs9QQ","Edi U."
"This review has been removed for violating our Terms of Service","11/26/2014","4.0 star rating","yVnX4TzFGFtnI3AvcIctzQ","Van J."
"This review has been removed for violating our Terms of Service","7/21/2014","4.0 star rating","9Im0Ov0Jw96StDdQife8rA","Jimmy J."
"I came to Quartino with my mother on mothers day, expecting a 4 star experience as yelp claims it to be. We were sat at a table near the kitchen, which didn't bother me. Our server was very friendly, and did an excellent job. The portions were fair for the price, and the food really was nothing to complain about. The restaurant was packed as our server told us it always was, so the noise was nothing to complain about, it was expected. However, the noise that did bother me, but most importantly my mother, were the loud shouts of profanity we heard coming from the kitchen. As soon as the shouting ended, a character who appeared to be the head chef exited and began speaking with a table near us. It was then we realized this was the same guy who was doing the shouting. My mother was displeased for the rest of our meal, which all came out at once. Quartino has potential to be a great restaurant, but after seeing a chef at one minute shouting profanities, and the next minute pretending to be happy guy with the guests, i dont feel the overall environment has what it takes to be a favorite in my book. I must say i dont think i will be recommending Quartino to anyone anytime soon.","5/9/2010","2.0 star rating","bsQVFeLKiEWzvAipzGAmdg","Peter M."
"Came in for an after dinner drink over the weekend and the service was terrible.  The bartender was rude and extremely slow.  Definitely won't be back.","2/16/2010","2.0 star rating","4gSmH0hLPIZcl7CMh9fTTw","Korey P."
"My husband and I went to this restaurant after reading the reviews and after having walked past the restaurant that was jam packed with patrons.  We expected something wonderful.  However, the drinks were good.  The bread and olive oil were also good -- once we finally received it.  The cheese plate was delicious-- although we were not able to hear the waiter explain how to make selections from the special menu.  The service was adequate at best.  The waiter really didn't show much interest in serving us.  The food was anything BUT amazing...mediocre at best.  The pasta was luke warm when it arrived to the table.  The risotto was horribly under cooked.  A very sad disappointment.  I won't go back.","8/1/2009","2.0 star rating","JxSu4SF6CzXwZNulNKvePQ","charita l."
"Dined here at 10pm on a Saturday night.  The place was packed.  My date and I had to yell back and forth to be heard.  Service was slow even after the crowd thinned out.  Had to ask our server many times for water refills, hot sauce and the check.  Each plate took quite awhile to prepare and arrive at our table.  Seemed overpriced to me but then again this is Chicago and the restaurant is on State street.$9 Calamari:  Average rubbery circles. Have had better. Bland sauce.  Try ""That Little Mexican Cafe"" calamari with salad.$9 Spaghetti with Arriabetta sauce.  Appetizer for one (almost.) This was great but no where near worth $9.  Maybe $3.50 or so.$21 Beef Fillets with broccoli rabe. Four small fillets...about the size of a childs palm. Cooked perfectly...med. rare.  Broccoli rabe was overcooked, limp and lifeless.  Such a small portion is not worth $21.","3/29/2009","2.0 star rating","vYqEGoqQf92ZtjFWO_sQ9g","Reza C."
"a very simple Italian restaurant a little on the expensive side. the portions are not to large nor too Italian. I would probably not go back.","2/12/2009","2.0 star rating","H9A3iG8VYLAdOV7YQOD2ow","Goldmund N."
"used to be cheaper and bigger portions and i'd recommend it to everyone passing through town, but lately the prices are double what they'd been 2 years ago AND simultaneously the portions were half the size.   BOOOO!   All said it is really delicious, i just wish i could afford to eat there anymore.","1/1/2009","2.0 star rating","Rbg4dZAeMtm8zZezCKAyDQ","kate w."
"The Italian tapas idea is good, but we just weren't satisfied with this place. Even though the reviews claim you can eat and drink to your heart's extent for not much money, we plunked down almost $150 for four people and walked away hungry. We tried the wine (good), the bellinis (fair), and appetizers and entrees. The appetizers were OK. The veal sliders were the best thing we ordered, the calamari OK, but the mushroom bruschetta was bland. The risotto (we ordered two kinds) was soupy (both of them). The pasta was salty. The desserts were a mixed bag. The profiteroles were very good, but the carmelized banana dessert was short on the bananas, and had too much average, flavorless vanilla ice cream. I don't get the great reviews and the crowds of people waiting to get in. Go to any Francesca's restaurant for better food and cocktails, and try Palermo's on 95th and Cicero for a bargain Italian meal with great food. Just because a restaurant is in the city doesn't mean it's the better than what you can find in the 'burbs.","12/17/2008","2.0 star rating","ZeiMsRs6f0P-gQ7YT7_2Vw","MB S."
"mehhh for mediocre.","12/11/2008","2.0 star rating","ync1RCC5tOKC_bKZAf2UEQ","Jesse B."
"We visited at 9:30pm on a Saturday night. Wait was about 20 minutes. No big deal. Atmosphere was very large-group oriented. Obnoxiously loud. Not great for a date or conversation. Service was friendly, but very slow. Polenta fries were severely bland, but the house made ricotta and toast was unbelievably delicious. We each had pastas and they were honestly just okay. Not super flavorful or memorable. Overall just an okay experience. I'm sure there are better places to get your Italian fix.","2/19/2017","3.0 star rating","cpk_S4sZTg7wvB5szyblHg","Andre C."
"Roasted octopus was overcooked, linguine was under cooked...","1/13/2017","3.0 star rating","iEAYJJvjQ8UvmUNrqGgyxA","Liu R."
"This review has been removed for violating our Terms of Service","3/23/2011","1.0 star rating","KfZisjVrixHVWwYd8RHyjQ","Big G."
"This review has been removed for violating our Terms of Service","8/7/2010","1.0 star rating","KfZisjVrixHVWwYd8RHyjQ","Big G."
"This review has been removed for violating our Terms of Service","7/29/2012","2.0 star rating","IuSQZz72rGsVF9B1y_tBMw","Adriane C."
"This review has been removed for violating our Terms of Service","3/31/2012","3.0 star rating","Rim4Lc3AKkqGs1eRk82jxg","Mel L."
"This review has been removed for violating our Terms of Service","4/7/2011","3.0 star rating","MxJNXqanI2do0BOdvIVBZA","Nick H."
"This review has been removed for violating our Terms of Service","9/14/2009","3.0 star rating","bSK2OG3jXdIEzyUv-wqbKw","AMG S."
"This review has been removed for violating our Terms of Service","7/2/2008","3.0 star rating","1LeteUCUZ23vSvrSY0d3Ig","Jane S."
"This review has been removed for violating our Terms of Service","11/17/2016","4.0 star rating","Mpu9_tiX9EauZyuNESs9QQ","Edi U."
"This review has been removed for violating our Terms of Service","11/26/2014","4.0 star rating","yVnX4TzFGFtnI3AvcIctzQ","Van J."
"This review has been removed for violating our Terms of Service","7/21/2014","4.0 star rating","9Im0Ov0Jw96StDdQife8rA","Jimmy J."
"Delicious Italian food! My friends and I were dining there for dinner on Saturday night and were seated in the 2nd floor room. I must say this place is very noisy! My friends who were out of town couldn't take the noise and we had to finish our dinner sooner than expected. It is a fun place for sure but I think for younger clientele. They were very busy. They have wonderful owen baked pizzas on a thin crust! Prices are reasonable.","10/17/2016","3.0 star rating","PuF2tvD7wr3fbzS2wUHUVw","Jane D."
"The place was place was great. However, the food was just okay. We had our pizza and found out not so interesting. Also the service wasn't that good!","9/12/2016","3.0 star rating","7J92qpbkevbCUM7H85Rp2w","Viola C."
"Came here for my boyfriends birthday, I don't remember what we got but the food was good. The tables are too close together for my taste and the place is very loud.","8/19/2016","3.0 star rating","RkEOj5nHLVRm0FPZy4ifeQ","Victoria A."
"Huge dining, great for groups, but expect a very busy and loud dinner. The food were good, some are delectable and some options are not so pleasing too. Service was poor due to busyness, plus the whole place is too crowded.I highly suggest not to come on evening, lunch time have lighter crowds than expected at night.","7/11/2016","3.0 star rating","nGwPo656JZs0cddFvq3wnA","Andrea S."
"looking forward to dining here when my parents come in town.  right next to their hotel which makes things easy for everyone.  read great things on yelp about this place","6/23/2016","3.0 star rating","r7OIjco4Fh8BzoHHvbj6sQ","KyleBroflovski B."
"Good food, seemed overpriced for what you're getting though. I had the pizza and it was good, but not $15+ good for a 12"" pizza.","5/10/2016","3.0 star rating","STDcayRQKdUWb22LI-fdPA","Kevin C."
"Take a look at the tables, so messy and not being utilized properly. It's really hard to walk inside, especially during busy hours. Food was great and so with their drink options.","1/15/2016","3.0 star rating","amP0xpZ8DDDEt8JCXAIcKg","Brigida H."
"A-ok","3/20/2015","3.0 star rating","Z3dq4saHhEEBi2EyvDMc0w","Min P."
"Ugh, Quartino, why don't you deliver?  Jk, I know it's not that kind of pizza place, and Thank God.  If they delivered I would end up developing a full blown pizza addiction!  Chicago pizza at it's finest, do NOT miss this place.","1/2/2015","3.0 star rating","k192AWDb6ZoZJraS8YXwoQ","Morgan G."
"Food was good, not great. Service was very good, and the atmosphere was all right. Great for groups.","6/11/2014","3.0 star rating","YAjYMMweKohHb9q2Faa4Ew","Jesse T."
"This review has been removed for violating our Terms of Service","3/23/2011","1.0 star rating","KfZisjVrixHVWwYd8RHyjQ","Big G."
"This review has been removed for violating our Terms of Service","8/7/2010","1.0 star rating","KfZisjVrixHVWwYd8RHyjQ","Big G."
"This review has been removed for violating our Terms of Service","7/29/2012","2.0 star rating","IuSQZz72rGsVF9B1y_tBMw","Adriane C."
"This review has been removed for violating our Terms of Service","3/31/2012","3.0 star rating","Rim4Lc3AKkqGs1eRk82jxg","Mel L."
"This review has been removed for violating our Terms of Service","4/7/2011","3.0 star rating","MxJNXqanI2do0BOdvIVBZA","Nick H."
"This review has been removed for violating our Terms of Service","9/14/2009","3.0 star rating","bSK2OG3jXdIEzyUv-wqbKw","AMG S."
"This review has been removed for violating our Terms of Service","7/2/2008","3.0 star rating","1LeteUCUZ23vSvrSY0d3Ig","Jane S."
"This review has been removed for violating our Terms of Service","11/17/2016","4.0 star rating","Mpu9_tiX9EauZyuNESs9QQ","Edi U."
"This review has been removed for violating our Terms of Service","11/26/2014","4.0 star rating","yVnX4TzFGFtnI3AvcIctzQ","Van J."
"This review has been removed for violating our Terms of Service","7/21/2014","4.0 star rating","9Im0Ov0Jw96StDdQife8rA","Jimmy J."
"Love the atmosphere, only down fall was to much truffle oil in the porcine and truffle risotto. I liked the lamb meatballs and the wine was great. With so many Italian restaurants in Chicago I would try a different one.","4/24/2014","3.0 star rating","FjayyVJlgAXTzId11tXOqw","Reuben T."
"I love the tapas style for Italian food and the Peach Bellinis are excellent, but the vegetarian options weren't anything spectacular. The location, service, and atmosphere are great though.","12/25/2013","3.0 star rating","AjGwTACo5Gi2pXnkoxB07Q","Suzy B."
"It is good.  The service is very good.","6/2/2013","3.0 star rating","-xqDNYi9_gnxuhpkMDUYxA","Amy S."
"Plus side, very nice building, decor, etc. Prices weren't too high. Also good service. Down side. quality of food was average. I got spaghetti, adding meatballs, Not that flavorful. I expected better. Portions were not big, either, but I wasn't too hungry, so guess that was good because we were traveling. The pork shank, which someone else got, had a good flavor. Another bummer was that the NCAA men's hoop games were going on, yet we couldn't see them on the two TVs in the main dining area, even though we asked them to change it and no one was watching them. I gave 30 bucks for tip, which was too much. I was with a big group and didn't want to look cheap.","3/26/2013","3.0 star rating","K_6CyzGIoTrmqwOoFHFETg","John R."
"Good food but small portions.... I had to eat somewhere else after cause it didn't fill me up.","11/1/2012","3.0 star rating","kI2hxUtIo92eP9sfsgaF-w","Rebecca H."
"Fancy?  Yes.  Tasty?  Sorta'.","7/26/2012","3.0 star rating","vllE5uVKMZhPLPhVbyyOdw","mark g."
"Full disclosure, I hate tapas and i was on I ridiculous first date.Quartino's is a busy place. Get a reservation or go  during off peak times.  They sat us by a busy server station but were amenable to moving us to a less trafficked area. Busy place, so if you aren't in the mood for a bit of bustle, go elsewhere.The pacing of the meal left much to be desired. We ordered all our food at once. Although we didn't specify, I was assuming we would receive it that way. My past came out first, a half order of the cavatelli.  I always box half of my pasta to take home so I'm pretty good at eyeballing portions.  This was a small half order.  Also, I asked to exchange the tomatoes with my salmon for broccoli. Apparently the wires got crossed, and the kitchen had added a few broccoli spears to this.  My date took a bite of my pasta and said it was ""nothing special"". Geez! I thought it was pretty good.13 minutes later (which is an eternity in bad date time) my dates chicken arrived. The gravy was tasty. He needed some potatoes. He proceeded to mop up said gravy w half a loaf of bread. Yikes.I eventually flagged the waiter down to ask after my salmon. He graciously offered a drink while we waited. A full 17 minutes later my salmon arrived,  with the tomatoes I didn't want! It was lovely and hot, delicious. My dog seemed to enjoy the tomatoes later...  ;)And then for dessert.  Gentlemen, if you insist that you are stuffed and couldn't possibly eat any dessert please leave us at least 50% of ours. This glutton ate 90% of my cake!   I couldn't really say much since the check had already arrived. This came with some delicious gelato.If I was rating just on taste I would give this place 4 stars. Add in the wine carafes and I would give it 4.5. But due to portions, crowding, and Really ridiculous timing, a 3 is more than fair.","2/18/2012","3.0 star rating","qfGOcAodQyoFx1qGMlVniA","Diana B."
"Ok, this place is just Ok.  If you are a girl from the suburbs and looking for a place to have an annoying bachelorette party... look no further.  Also, this place is pricey, don't be fooled by the ""small plates"" and small prices per plate, it adds up fast.  Pizza was nothing special, tried the Funghi one, the crust was average, I did enjoy some of the cheeses from the cheese selections.  Service was Ok, so over-all Ok.","11/17/2011","3.0 star rating","LTmlkcVF-SBF5wuqfBMY0g","Samuel P."
"The food was ok... Not WOW at all!","9/26/2011","3.0 star rating","MJSeCnK-h8uQK_7d6pypgQ","Fahad A."
"Food:not great, just averagethere is a lot to choose from so maybe i chose the wrong onesthe price versus the return of quality of food and portions is not worth iti understand these are small plates but they still range in the $10 range for many of themService: the food came out fast, but the server was half out of it, we were there on a sunday and perhaps he was just hung over for workAmbiance:sat on the patio and it was really nice, you really feel like you are in italy with their plates, forks, knives, etc - very nice touchesoverall im not sayin that goin back is not out of the question but wont be visiting out of effort.","7/28/2011","3.0 star rating","YNJPPSXHiO73uA0Cs00kXg","kyle m."
"This review has been removed for violating our Terms of Service","3/23/2011","1.0 star rating","KfZisjVrixHVWwYd8RHyjQ","Big G."
"This review has been removed for violating our Terms of Service","8/7/2010","1.0 star rating","KfZisjVrixHVWwYd8RHyjQ","Big G."
"This review has been removed for violating our Terms of Service","7/29/2012","2.0 star rating","IuSQZz72rGsVF9B1y_tBMw","Adriane C."
