"real_review","real_review_date","real_review_rating","real_user_id","real_user_name "
"This review has been removed for violating our Terms of Service","2/10/2017","2.0 star rating","EoGiHetPSF9inrqyh6fpSA","Alyssa L."
"This review has been removed for violating our Terms of Service","9/8/2016","3.0 star rating","4g7t8aZ7QlAeJB8UXoLmZA","Andrea T."
"This review has been removed for violating our Terms of Service","3/28/2015","3.0 star rating","mJV5LRehf6qD7rHERFvOkg","Amanda G."
"This review has been removed for violating our Terms of Service","12/2/2016","4.0 star rating","zQLaKMHaKodm9PU7sH1xBA","Maria S."
"This review has been removed for violating our Terms of Service","11/9/2016","4.0 star rating","mqAgD7G8IsJqn_6SSC703Q","Amy W."
"This review has been removed for violating our Terms of Service","12/8/2016","5.0 star rating","RmE5hyoSw6JZQNQ6bZrZsA","April M."
"This review has been removed for violating our Terms of Service","5/26/2015","5.0 star rating","5GE421tTAHFXQMxo8eqIzQ","Chris W."
"Limited vegetarian options","10/26/2015","3.0 star rating","DuzpZBjz4hUbka2kuQG_gw","Latha V."
"Every taco is like the representation of a different mean in a taco!","7/20/2015","3.0 star rating","aErRTxtDcmbCWIXJEwn_ng","Alex P."
"yummy tacos, i had to try this place out. the tacos are very good. eat it and find out!","4/29/2017","4.0 star rating","lc21As6q0L2h-hGOc8aJpA","Liz J."
"Tacos are Excellent, busy place and with that ordering is fast and efficient. Just be ready for a wait but it is worth it!!.","4/11/2017","4.0 star rating","weq8blV-_6hA-7bpCSqdkA","Mike D."
"This place has great unique tacos. The red velvet cupcake is to die for! My only issue is parking can be tricky.","1/13/2017","4.0 star rating","ZTKdqgwCA2Fj6BP2riTYBw","Sarah F."
"Really good tacos, can be a little busy, servers treat people with respect and are nice","12/27/2016","4.0 star rating","a1yIYk9r3s0mAQc6qp-kBw","Agnes O."
"Not only food is great but also the prices. My favorite here is the Bacon burger taco. Love to eat it! Mouthwatering!  So Good. Service was friendly and so far I have no complaints.","8/19/2016","4.0 star rating","1uxOeNS1Fw2ysfXoVE-fiQ","Lara S."
"Delicious tacos, not to mention inexpensive. They combine interesting flavors in unexpected ways... definitely not your traditional taco joint. Of course, that means that you'll come upon some flavor combinations that you aren't as crazy about, but that's part of the fun of it! My favorite are the Poke Ahi Tuna tacos. I can see why Velvet Taco is such a huge hit!Fun location too. Close to a lot of expensive and swanky steakhouses and seafood places, making this place perfect if you're in that area, but don't feel like anything too heavy or expensive.","8/10/2016","4.0 star rating","T8aMDqtKkeDuKKusebuzZg","Eric L."
"Very affordable place with a very delectable food.You can have a very satisfying meal in just 20 bucks.I went here for the first time last weekend with my friend. I ordered Tots and Red Velvet, so yum.","7/14/2016","4.0 star rating","jvK4uA_bpMF0eJ69jHOz4Q","Amy R."
"Best tacos in town. Aside from it's delicious it is also very fresh. I was amazed that this fast food joint renders excellent quality of food variety. I can even tell that their one of a kind in terms of the freshness of their food. All of their tacos are healthier than other. The Tots with Bacon and Egg is also a must try.","7/4/2016","4.0 star rating","orQnFpng3NpvyGuJ5P9FRw","Salvador I."
"This review has been removed for violating our Terms of Service","2/10/2017","2.0 star rating","EoGiHetPSF9inrqyh6fpSA","Alyssa L."
"This review has been removed for violating our Terms of Service","9/8/2016","3.0 star rating","4g7t8aZ7QlAeJB8UXoLmZA","Andrea T."
"This review has been removed for violating our Terms of Service","3/28/2015","3.0 star rating","mJV5LRehf6qD7rHERFvOkg","Amanda G."
"This review has been removed for violating our Terms of Service","12/2/2016","4.0 star rating","zQLaKMHaKodm9PU7sH1xBA","Maria S."
"This review has been removed for violating our Terms of Service","11/9/2016","4.0 star rating","mqAgD7G8IsJqn_6SSC703Q","Amy W."
"This review has been removed for violating our Terms of Service","12/8/2016","5.0 star rating","RmE5hyoSw6JZQNQ6bZrZsA","April M."
"This review has been removed for violating our Terms of Service","5/26/2015","5.0 star rating","5GE421tTAHFXQMxo8eqIzQ","Chris W."
"Amazing every time. Amazing. Great quality and flavor so what more could I want? Well, sometimes they get the order wrong but it's still one of the best places for tacos.","5/8/2016","4.0 star rating","7IsmjGQSkEtANZPDGc3IIw","Kelly R."
"First I 'd the Crispy Tikka Chicken Taco which was the hottest taco. It contained hot pepper sauce, butter cilantro, basmati rice, raita cream, thai basil, along with a flour tortilla. It ended up being a taco with an indian flavor. Subsequently as a side I 'd the Crispy tots and local egg which contained herbed goat cheese, smoked cheddar, avocado cream and bacon not to mention the upped eggs on top. Subsequently there only dessert was the trademark Red Velvet Cake which contained the house made icing that was excellent. Subsequently I 'd there house made Frozen Margarita that was excellent.","4/22/2016","4.0 star rating","o7XuMaq2HqeWEcjlreQEcg","Mildred S."
"I've been wanting to try this place, because I always heard from my co-workers how good this place is, their food and their service.I tried their Buffalo Chicken (Crisp tenders, house buffalo sauce, Danish bleu cheese, ranch crema, carrots, micro celery, and flour tortilla) ONLY FOR $4.25. Indeed surprising!This place is a bomb! The food is fantastic! So delicious and the price is very reasonable.","4/18/2016","4.0 star rating","zh5d16eSJeDyF2stpywYhw","Bernard B."
"I stumbled upon this place in the middle of the day for lunch.  I came mostly because of the fun name, but ended up having an experience that spawned my interest to write reviews.  Very eclectic but relaxed vibe, and I was in and out of there in 30 minutes, spent under 10 dollars, and left with a full belly in an uplifted mood.  Customer service was good--there's only so much interaction you can have with a cashier, but they were friendly and the bussers were quick and efficient.  I enjoyed my rotisserie chicken taco and annatto shredded pork taco by the window, listening to some indie/alternative and a 90's throwback playlist. It was just the pleasant break in my day that I needed. The rotisserie chicken taco was definitely better than the pork.  The roast corn pico was delicious, and I just love rotisserie chicken. The pork taco was too bland and I was disappointed that the avocado cream didn't add much flavor, and was surprised the pineapple didn't give it more of a kick.  Overall, I'd come back for lunch any day, and would like to try it at nighttime too. What a gem of a find!","4/13/2016","4.0 star rating","f5ujxnkBeO6p42PbVjofnA","Megan C."
"I went over the summer and they had great tacos! The service was phenomenal and the food was better! It can be a little pricey but it was definitely worth it!","4/5/2016","4.0 star rating","iAn4oaBEs6GFZq2NJ1FPaQ","Tejus P."
"Over priced. But very good tacos. I'm here on business and I happened to run into an old friend of mine from upstate ny. He reccomended this joint. I was not disappointed .","3/4/2016","4.0 star rating","qdvp68Mfub4L50QwbWQkIQ","Evelyn S."
"Love this place! So many different types of tacos a la carte! They have lots of flavors and the staff is very friendly. Location is awesome for shopping then grabbing a quick bite to eat. Prices are fair too. The only reason it is not 5 stars, I would like a better beer selection but cannot complain since the food is so great.","2/27/2016","4.0 star rating","-hvBDyMvecbl6Be_uVQPHg","Jeff W."
"Technically these things are tacos... I guess. Whatever you end up calling the food amazing will probably be in the description. I had the shrimp and grits and loved it.","1/13/2016","4.0 star rating","n0bjzBlSUewQoIq96EBcVQ","Rob S."
"One of my favourite american style taco places. EVER! Try them you won't be disappointed. Unless there is a huge line. No parking kinda sucks. But the food is amazing so there is your deciding factors..","1/6/2016","4.0 star rating","Gxg4xU4oAs6b6QecmswyaQ","Jermaine S."
"The  tacos are very unique and almost every single one is amazing! You won't go wrong here.","1/3/2016","4.0 star rating","QSUqsXPKwQB5vikg47nrYw","Angela B."
"This review has been removed for violating our Terms of Service","2/10/2017","2.0 star rating","EoGiHetPSF9inrqyh6fpSA","Alyssa L."
"This review has been removed for violating our Terms of Service","9/8/2016","3.0 star rating","4g7t8aZ7QlAeJB8UXoLmZA","Andrea T."
"This review has been removed for violating our Terms of Service","3/28/2015","3.0 star rating","mJV5LRehf6qD7rHERFvOkg","Amanda G."
"This review has been removed for violating our Terms of Service","12/2/2016","4.0 star rating","zQLaKMHaKodm9PU7sH1xBA","Maria S."
"This review has been removed for violating our Terms of Service","11/9/2016","4.0 star rating","mqAgD7G8IsJqn_6SSC703Q","Amy W."
"This review has been removed for violating our Terms of Service","12/8/2016","5.0 star rating","RmE5hyoSw6JZQNQ6bZrZsA","April M."
"This review has been removed for violating our Terms of Service","5/26/2015","5.0 star rating","5GE421tTAHFXQMxo8eqIzQ","Chris W."
"Amazing food and a great staff... And open really late to cure those after hour munchies....","1/1/2016","4.0 star rating","qm3Xodk6txVGwDZmxcu4fg","James W."
"Fantastic food. Great atmosphere.","12/1/2015","4.0 star rating","0cUEDZPJ3i3GQ3-qgIsaEw","Bobby M."
"This is a super super cute place.  I love coming in here!  The tacos are very good and have unique favors.","10/5/2015","4.0 star rating","V9ROhiWYBQ0Xdp2-rFN4oA","Donna C."
"Not your traditional Taco/Mexican joint... It's better! Velvet taco is the type of place where as soon as you walk in you know you made the right choice. Fun food at a fun place. *****Shrimp & Grits is a must!!!","9/5/2015","4.0 star rating","wGO42M2Ocoe3KDEXL2S7Pg","Aaron A."
"Thanks I'm full","8/10/2015","4.0 star rating","PKrZ3MfBPWWvl0TGQFgJow","Diwakar S."
"Pretty detailed, in-depth review with photography here:joehuanphoto.com/Blog/Ve…","5/4/2015","4.0 star rating","634hwyTEO4YCWhO-yBjomQ","Joe H."
"I finally made it to velvet taco and boy did the flavor live up to the hype!  The BEST tacos I've had in a long time!  I ordered the paneer taco and the tofu taco.  Both have similar sauces and ingredients.  The crispy protein combined with the sauce and few pickles is a flavor explosion!!  I'm craving these tacos as I write my review.  So delish....highly recommend both!!!!  The place is small and gets very busy during certain hours.  Seating is limited and it can be loud.  So, not a place for intimate dinners.  Cool, casual, hip and all about the flavor.  Go there NOW!!VELVET TACO - please come to NY!","4/26/2017","5.0 star rating","TY6uc38UG_nRnabEVCcshQ","4G T."
"greatest tacos ive ever had ill be back everytime im in chicago. i told my family about this place and i plan on returning this this week with my wife and kids for dinner keep up the great food","3/31/2017","5.0 star rating","L13qv4BM5nkczN-CU1J1vA","Eric T."
"Thank you so so so much from all Vegetarian,Taco lovers! They have options other than just veggies, pico and guac. And they are absolutely amazing. Paneer taco and tofu taco is a must try.","3/23/2017","5.0 star rating","Goh9WnhCVcuwUQJa23t5mw","Karam T."
"Velvet Taco is incredible. First, don't think Mexican and imagine 'what' could be inside a tasty taco. Second, review the menu with delight and order your favorite food (seafood, chicken, etc...) and cuisine (Thai, Cajun, etc... inspired). Third, take a seat upstairs and enjoy the atmosphere until your order is ready. Last but not least, enjoy eating some of the best tacos on Earth. NOTE: 2 tacos is adequate, 3 tacos if you are extremely hungry, especially if you order very different tacos. NOTE: A margarita is an option. As well as Velvet cake.","2/21/2017","5.0 star rating","KKg7SQG-Arxy0-i8MfQF7A","Thomas C."
"This review has been removed for violating our Terms of Service","2/10/2017","2.0 star rating","EoGiHetPSF9inrqyh6fpSA","Alyssa L."
"This review has been removed for violating our Terms of Service","9/8/2016","3.0 star rating","4g7t8aZ7QlAeJB8UXoLmZA","Andrea T."
"This review has been removed for violating our Terms of Service","3/28/2015","3.0 star rating","mJV5LRehf6qD7rHERFvOkg","Amanda G."
"This review has been removed for violating our Terms of Service","12/2/2016","4.0 star rating","zQLaKMHaKodm9PU7sH1xBA","Maria S."
"This review has been removed for violating our Terms of Service","11/9/2016","4.0 star rating","mqAgD7G8IsJqn_6SSC703Q","Amy W."
"This review has been removed for violating our Terms of Service","12/8/2016","5.0 star rating","RmE5hyoSw6JZQNQ6bZrZsA","April M."
"This review has been removed for violating our Terms of Service","5/26/2015","5.0 star rating","5GE421tTAHFXQMxo8eqIzQ","Chris W."
"Lived in the city for over 2 years and this was EASILY our favorite place to eat","1/17/2017","5.0 star rating","I3AcliRUhhxFI1A6qzshZw","Andy R."
"My favorite taco place in Chicago! They have unique taco recipes and they're all very tasty. Their maragaritas are delicious too, but quite strong :))It's a nice place with great food and drinks and bonus: it's very affordable ;)","1/7/2017","5.0 star rating","afvBxrXWAWF-RBSveLWD1A","Flavia X."
"Is there anything better than tacos ? I dont think so. This place was an awesome find when I was roaming around late at night. It was totally full at midnight and I had to wait a few mins for a table but it was worth the wait. There are tons of creative totally non traditional tacos that I would have never expected to be delicious - a chick pea / chana masala (i think) taco that was out of this world. As a vegetarian there are not often good taco options and I was pleasantly surprised to find quite a few for me here. I am going to use writing a better review as an excuse to go back... ASAP.","12/9/2016","5.0 star rating","MD3j_oYm2sMWcYO5JyYjIA","Steffi S."
"The best ""Americanized"" tacos in chicago.The kobe burger is the best thing on the menu. It's even better on a lettuce wrap. Another great taco is the annatto pork. Whoever does the avocado crema sauce is killing it on how good it is. Also, don't skip the elote. The cooks do an awesome job at getting the tacos out fast even when the line is out the door. Wish there were more locations in Chicago. Thumbs wayyyy up!!","11/27/2016","5.0 star rating","JMyG6JyNbNysp3ih5u-NAA","Rebecca O."
"Always satisfied! No matter the time, no matter the day!","11/8/2016","5.0 star rating","IVink9_gQXo_4Al6vVNIJw","Crystal M."
"Went in here for the name and keep going back for the food.  I have tried almost every taco type they have, and am glad to see it getting busier, except for waiting in line ;(","10/7/2016","5.0 star rating","tfw8XG7z3JM4wJgrB6NWlA","Ale L."
"The margaritas were absolutely amazing, as was the shrimp and grit taco! Can't wait to come `back to Chicago to have again!","9/23/2016","5.0 star rating","ZvAet9RE9NbA0L2iyHuvSg","Maria M."
"Holy guacamole, I haven't stopped thinking about my tacos since I left, and the corn!! Delicious.","9/20/2016","5.0 star rating","_r4Gl1Ajxd_FYdCtrsGShA","Megan M."
"I love the food here specially the taco.Small place, crowned, and sometime a long line to wait but I really like the food here so it is worth it.","9/20/2016","5.0 star rating","TqsKPStkqASxBJaWww7ZDQ","Bobbie B."
"very good tacos and all different type to try cant wait to go back","9/17/2016","5.0 star rating","SjJ6gRHaOWip0OfvruAGCA","Monica S."
"This review has been removed for violating our Terms of Service","2/10/2017","2.0 star rating","EoGiHetPSF9inrqyh6fpSA","Alyssa L."
"This review has been removed for violating our Terms of Service","9/8/2016","3.0 star rating","4g7t8aZ7QlAeJB8UXoLmZA","Andrea T."
"This review has been removed for violating our Terms of Service","3/28/2015","3.0 star rating","mJV5LRehf6qD7rHERFvOkg","Amanda G."
"This review has been removed for violating our Terms of Service","12/2/2016","4.0 star rating","zQLaKMHaKodm9PU7sH1xBA","Maria S."
"This review has been removed for violating our Terms of Service","11/9/2016","4.0 star rating","mqAgD7G8IsJqn_6SSC703Q","Amy W."
"This review has been removed for violating our Terms of Service","12/8/2016","5.0 star rating","RmE5hyoSw6JZQNQ6bZrZsA","April M."
"This review has been removed for violating our Terms of Service","5/26/2015","5.0 star rating","5GE421tTAHFXQMxo8eqIzQ","Chris W."
"LOVE LOVE LOVE the high quality and creative tacos! Velvet Tacos takes the taco concept and gives them a delicious and fun twist with ingredients such as flank steak or paneer...! Its not crazy, just genious. Also, Ive never had sch high quality tator tots in my life! I will be driving the hour it takes to get me here just for these A+++++ Tacos.","9/14/2016","5.0 star rating","6rbXImN5JbKU14APeHgMvQ","Freya S."
"tacos are the best food ever in the whole wide world and i could eat there every single day !!!!!!!!!!!!!!!!!!!! wonderful - taco heaven !","9/12/2016","5.0 star rating","lMceTa4mafxhkJHoAvP8rQ","Katie M."
"This place is awesome!.  My favorites are the #2 ""The Tikka Taco"". and #11 ""The Flank Steak Taco"".  They have a large variety of interesting taco choices.  I have never been let down by any item I have had here and I've been here at least a dozen times.","8/20/2016","5.0 star rating","I5iceQIGqEAec7yPiwpaKg","Mary S."
"These tacos are great!","7/28/2016","5.0 star rating","l1A5Mn0m9zNZGjtkv145Xg","David B."
"Miss this place. Been to the one in Dallas a few times and now I'm here in the Windy City experiencing the best there is!","7/19/2016","5.0 star rating","Gmco2-CIgIzKKHjcEhrnsg","Robert S."
"Stopped here on a recent visit - did NOT disappoint! I am very, very picky when it comes to calling a taco ""great,"" but let me tell you, their tacos are definitely great! I tried the buffalo chicken, the cuban pig, and the shrimp and grits (being a Southern gal, had to give it a whirl). My favorite was, hands down, the buffalo chicken. Also gave their margaritas a whirl and received a solid day drunk! Best feeling ever.I came back two more times for tacos that week! Definitely recommend.","7/12/2016","5.0 star rating","bO4AahRC5NAQp6MyZCzYwg","Meghan Z."
"Awesome tacos, just awesome. Minimal wait, even during busy lunch hour. Taco choices were diverse, fresh and quite tasty. Love the casual atmosphere. Everyone from suits to hipsters here. Their table taco sauce is really good, I'd buy it by the bottle.I had a Cuban Pig and a fish n chips taco. Both were fresh and very good. The Cuban had pulled pork, bacon bits pickles and a delectable sauce. The fish had an ample size piece of fried cod, a cabbage mix and an interesting mustard sauce.Great place, worthy of a stop when you feel like a good taco and something different.","7/9/2016","5.0 star rating","smg4mElUvkFszfWHcUQ84w","Doug N."
"Hands down the best taco place in Chicago.  I usually hit this place 2-3 times a week at some point in the day.  I've been doing this since they opened and i haven't got bored with their menu yet.  Their Margaritas are pretty good as well.","7/7/2016","5.0 star rating","cYtgPGoUA72RY24Tl8gVYA","Mike M."
"The tortilla was on point! People don't realize that it's the most important element of a taco, not the meat nor sauces. With that min mind, Velvet gets my full endorsement and I'll most certainly be back.","6/27/2016","5.0 star rating","hQIddozBtBBK5NM0eShuMA","Stewart T."
"Never disappointed.","5/10/2016","5.0 star rating","W8bBiP5urjiWSq5N9cJ_nQ","Lavon K."
"This review has been removed for violating our Terms of Service","2/10/2017","2.0 star rating","EoGiHetPSF9inrqyh6fpSA","Alyssa L."
"This review has been removed for violating our Terms of Service","9/8/2016","3.0 star rating","4g7t8aZ7QlAeJB8UXoLmZA","Andrea T."
"This review has been removed for violating our Terms of Service","3/28/2015","3.0 star rating","mJV5LRehf6qD7rHERFvOkg","Amanda G."
"This review has been removed for violating our Terms of Service","12/2/2016","4.0 star rating","zQLaKMHaKodm9PU7sH1xBA","Maria S."
"This review has been removed for violating our Terms of Service","11/9/2016","4.0 star rating","mqAgD7G8IsJqn_6SSC703Q","Amy W."
"This review has been removed for violating our Terms of Service","12/8/2016","5.0 star rating","RmE5hyoSw6JZQNQ6bZrZsA","April M."
"This review has been removed for violating our Terms of Service","5/26/2015","5.0 star rating","5GE421tTAHFXQMxo8eqIzQ","Chris W."
"Was decent, honestly I really needed something late at night, and it was open and actually well made and delicious.","5/8/2016","5.0 star rating","Ux97s2_MmthK4o7wFCmLWg","Ronak P."
"I really enjoyed this place what a unique twist on tacos .I have told many friends about them try it u wont be sorry.","5/7/2016","5.0 star rating","32VKrgNGSg8-P6O6tCK5ew","Don F."
"Love this place. Tacos are great","5/6/2016","5.0 star rating","7Dvfsw_i2l4pjOP5B4bSKg","Sean B."
"Yes, yum, the best. This is by far my favorite taco joint in Chicago!","5/2/2016","5.0 star rating","pFQc3DFh--p8HSuvRIN8lw","Steve S."
"Chicken and steak tacos on flour tortilla, corn, and cheese dip. Best tacos in the city!","4/21/2016","5.0 star rating","xUl9rvV7bjYB6LoK-eO_2A","Taylor J."
"The food was amazing and I loved the tater tots!! You get your money worthy at this place","4/5/2016","5.0 star rating","1VQdW575ShtceqgMxIoRdw","Sai Vikas N."
"I am from out of town and a friend recommended this while I was in town, and I am so glad I checked it out! All of the food and service was wonderful. I ordered the picnic chicken taco, and amaretto pulled pork taco. Both were beautiful flavor combinations and was very pleased. I had a piece of red velvet cake to top it off and that was perfect as well. Overall, highly recommend!","3/7/2016","5.0 star rating","f_uXNYwnMPfa0mKel7nJaA","Brooklyn S."
"This is the place for all my Taco cravings!","2/24/2016","5.0 star rating","oJKDWhWj5uvQ2LctKQplOQ","Anjali M."
"Looking for authentic tacos, your at the wrong spot. This place offers a variety of unique taco selections, and the tots? Probably the most scrumptious thing I've ever tasted; there's a fried egg on top!!! Small location, however there is a larger seating area upstairs with a decent view of Sate/Rush street. General Manager, Sal welcomed me (a first timer) like I was a regular who dines for every meal. Reality is, if I could give this place 10 stars, I would!","2/23/2016","5.0 star rating","_udYiVlZsXvSHoD98Lda8w","Amy A."
"Food was soo good. Im usually a plain taco kinda girl but the flavors and options were so good! they also have elotes!!! mmmmmm!","2/21/2016","5.0 star rating","yPaLJrpjMz0CwLdAW3k7gA","Taylor A."
"This review has been removed for violating our Terms of Service","2/10/2017","2.0 star rating","EoGiHetPSF9inrqyh6fpSA","Alyssa L."
"This review has been removed for violating our Terms of Service","9/8/2016","3.0 star rating","4g7t8aZ7QlAeJB8UXoLmZA","Andrea T."
"This review has been removed for violating our Terms of Service","3/28/2015","3.0 star rating","mJV5LRehf6qD7rHERFvOkg","Amanda G."
"This review has been removed for violating our Terms of Service","12/2/2016","4.0 star rating","zQLaKMHaKodm9PU7sH1xBA","Maria S."
"This review has been removed for violating our Terms of Service","11/9/2016","4.0 star rating","mqAgD7G8IsJqn_6SSC703Q","Amy W."
"This review has been removed for violating our Terms of Service","12/8/2016","5.0 star rating","RmE5hyoSw6JZQNQ6bZrZsA","April M."
"This review has been removed for violating our Terms of Service","5/26/2015","5.0 star rating","5GE421tTAHFXQMxo8eqIzQ","Chris W."
"Liked it a lot, food was flavorful, well priced, came out fast and the staff was helpful on my first visit. Lot of interesting stuff to try.","2/17/2016","5.0 star rating","37PWymq0RSx_n__friVbwA","d a."
"Amazing buffalo chicken tacos so delicious you only need one. Just kidding you may need a few more.","1/30/2016","5.0 star rating","znBK96xZENSP7CzW3ZB9sQ","J. Christian H."
"Went for brunch because we didn't want to walk too far. Had both brunch tacos and the pork belly one, they were all fantastic","1/2/2016","5.0 star rating","glTLFjbuC1z63nGehajwDw","Zeke S."
"My favorite - well-priced, delicious tacos and margaritas","11/29/2015","5.0 star rating","3FJ6l3q0IPmuKkLB8POEPQ","Ruth B."
"It was very late on a weekend it was crowded. I didn't expect the quality to be great at that time but it was. The meat was cooked perfectly. Best taco I had in my life.","11/27/2015","5.0 star rating","l5XFpNvg8MUp4XPYdRv2Gg","Amanda P."
"How unique!  I had the buffalo chicken and the Cuban pig!  So tasty!  Margaritas were strong.","11/14/2015","5.0 star rating","mMz2J6Xmvh5mdxYEEUQNmQ","Tammy W."
"Beautiful place. Uses lots of whole foods and tortillas made from scratch. You need to order two or three tacos for a meal but the tots are amazingly good and so unique.","11/13/2015","5.0 star rating","f0qx9ceiTrBm2WHX73oPOA","M L."
"I honestly wanted to weep in ecstasy when I took my first bite of the #10 Bacon Cheeseburger Taco, go into the kitchen to ferociously high five the cook, and then knight everyone involved with the restaurant it was so good.","11/5/2015","5.0 star rating","-u-UiJKFLHtaGwHfFuwdyw","Chris H."
"Best tacos in Chi!! Little gem hiding in the Gold Coast area. Who knew only TWO salad wrapped tacos could be so filling... I certainly didn't, but I do now! Big ups for staying open late and tater tots!!!","10/28/2015","5.0 star rating","UIkEW7NX4vciVd2CDxgdrQ","Ivana M."
"Awesome joint. Come here all the time and everything I've eaten has been fantastic. Food is spicy for the mild eater so beware. The margs are fantastic and knock you out halfway through. Service can be a little slow when they are busy but it's probably just because they are a super small place. Extra seating upstairs. Highly recommend.","9/7/2015","5.0 star rating","ofYTfLLuRxMh3BPwLJdNPQ","Joe A."
"This review has been removed for violating our Terms of Service","2/10/2017","2.0 star rating","EoGiHetPSF9inrqyh6fpSA","Alyssa L."
"This review has been removed for violating our Terms of Service","9/8/2016","3.0 star rating","4g7t8aZ7QlAeJB8UXoLmZA","Andrea T."
"This review has been removed for violating our Terms of Service","3/28/2015","3.0 star rating","mJV5LRehf6qD7rHERFvOkg","Amanda G."
"This review has been removed for violating our Terms of Service","12/2/2016","4.0 star rating","zQLaKMHaKodm9PU7sH1xBA","Maria S."
"This review has been removed for violating our Terms of Service","11/9/2016","4.0 star rating","mqAgD7G8IsJqn_6SSC703Q","Amy W."
"This review has been removed for violating our Terms of Service","12/8/2016","5.0 star rating","RmE5hyoSw6JZQNQ6bZrZsA","April M."
"This review has been removed for violating our Terms of Service","5/26/2015","5.0 star rating","5GE421tTAHFXQMxo8eqIzQ","Chris W."
"Steak taco is amazing. Rotisserie chicken taco was not very flavorful. Fast service and convenient location. Red velvet cake was the highlight of the experience.","8/29/2015","5.0 star rating","5LDSJG4gjiuTOtwHxs9rSA","Azlan T."
"This place was suggested to us and I really loved it. Being from California I didn't really see the need to go to a taco place, but this one hit the mark.Creative and wonderful.  Maybe a bit of a wait, but it was worth it.","8/1/2015","5.0 star rating","_bQrRKEvMUMOlRlbOhnEfA","Dianne S."
"there is such place as heaven on earth. that place is the velvet taco. I was so inspired by the amazing food that I got a yelp account to review the amazing food! when you first walk in the restaurant gives off a great vibe and is extremely clean. after ordering you are given a number to pick up your food. it is a very short wait even thought it was very busy. it looks small on this outside but is actually pretty well sized. the employees are all so happy and super friendly and helpful and obviously love their jobs. the food was hands down the best I have ever had. we walked a few blocks to eat in our hotel room and it was still steaming hot. we tried all of the chicken tacos which all were extremely delectable. my personal favorite was the buffalo chicken which has a strong kick to it. the signature velvet cake served with caramel sauce is so amazing and even my mom who strongly dislikes red velvet cake is in love. also they have a super cool soda machine with super unique drinks and the water bottles are so cute and very tumblr. velvet taco is amazing! overall amazing service, quick, and the best food ever!!!","7/9/2015","5.0 star rating","-iEF7zJA81Y6xE8wAHz9WA","Sydney G."
"Awesome, awesome, awesome.  Chicken tikka is to die for.","6/30/2015","5.0 star rating","JmcKjXagWvLV5SUtVwB7sw","Sabah S."
