"real_review","real_review_date","real_review_rating","real_user_link","real_user_name"
"This is a pretty cool restaurant to have in the River North area that serves healthier options.  The menu options at True Food Kitchen are flavorful and balanced.  To drink, I had the pomegranate Kombucha drink.  They use a light pomegranate syrup and mix it with the plain kombucha from the bottle.  They pour some of the bottle in a cup with the syrup, and give you the bottle on the side.  The bottle of the Health Aide Kombucha is huge, and could easily be shared with one other person.  I had never had Kombucha before my visit here and I had a good first experience with this ""trendy"" beverage.  I've been trying to track down other places in Chicago that sell this brand of Kombucha so I can drink it at home, but I haven't had luck yet.  I may consider buying it from True Food Kitchen on occasion if they let me ; )For an appetizer we had the edamame dumplings, which were light and tasty. With all of the dinner menu options that sounded delicious, I had a hard time deciding what I wanted.  I decided to go with the spaghetti squash casserole, and I was happy with this dish.  Even though I was pretty full by the end of the meal, I did have a scoop of their ice cream (waiter said this was made with almond milk), and it was a great way to finish the meal.  Our waiter did a good job and providing quality service and explaining menu items to my group of friends.  This place is worth checking out if you are in the River North area.","1/25/2017","5.0 star rating","https://www.yelp.com/user_details?userid=vsRPm_-WdtcY0CWZNz2u1g","Yvonne I."
"I haven't eaten processed foods in over 4 years, so it's really challenging to dine out.  So when I found out about True Food Kitchen I was super excited.  There are not enough places that focus on real ingredients that highlight the taste of the actual food without drowning in sauce, salt, and oil.  So far I've only eaten here once but that is enough for me to be hooked.  I can't wait to explore more of the menu items and the juices!  Thank you True Food Kitchen for making it easy to dine out without having to worry about what is in the food!","4/16/2017","5.0 star rating","https://www.yelp.com/user_details?userid=8JvUGKKcTfAmkTBOmUIMzA","Casey F."
"LOVE this location of True Food! I first went in Austin and this is just as adorable and happens to be right across the street from my usual Chi hotel The matcha horchata is beyond amazing and it's just all fresh and heavenly! Whatever you're craving it's here. Which I normally find annoying like focus on something but I love it. Also super veg friendly! Cute ambiance.","3/28/2017","5.0 star rating","https://www.yelp.com/user_details?userid=_Snvv_nGfpctBG4OOWwGLg","Aria S."
"Loved loved loved the food here! Fresh ingredients and great flavor in all the dishes we had. The restaurant is huge. Lot's of seating and fun decor. Also very clean. It was a bit chilly but I was sitting next to the window and it was snowing outside but that doesn't mean I should be cold while dining. The waiter we had seemed to be new has he didn't know the answer to most of our questions but that did not take away from the great experience we had.I will definitely be back next time I'm in Chicago.","1/10/2017","5.0 star rating","https://www.yelp.com/user_details?userid=Y6ekfyVNQDcF3HcOEifBBQ","Aryanna A."
"Usually if I hear vegetarian or vegan I run the other way. Not that I don't enjoy a good vegan dish but many of these places are just waaaay too bland for me. This was a surprising experience-great flavor and filling. Absolutely loved the cauliflower and the guacamole. Yumm I could probably just eat those as my meal. The spicy Panang was actually very spicy which was great. I actually ended up dipping my mushroom pizza in the sauce it was so good. Drinks were only ok. Probably would order wine next time-I really want to try the horchata next time was well. Will be back for a light and refreshing dinner","3/26/2017","5.0 star rating","https://www.yelp.com/user_details?userid=A8EcyqHoEijmg5gRSGgeqA","Eizabeth K."
"Came for lunch and was impressed by their chicken sausage lasagna dish.  It was very tasty and was also a very healthy dish.  Service was friendly.Would definitely recommend trying out this place if in the area.  I will be back.","3/26/2017","4.0 star rating","https://www.yelp.com/user_details?userid=lNsZDf3Qmme_AF20Gs8KVg","Tim H."
"I love the concept and open decor of this restaurant. The hostess and wait staff were very friendly. The edamame dumplings are amazing! I'll definitely get them again. They taste almost cheesy. I saw them hand make the dumplings as we ate which was cool and shows how fresh they are. I had the turkey wrap for my meal. The portion was huge! They let you choose between kale salad or sweet potato hash or half of each! I got half of each and loved the sweet potato hash. The dressing on the kale salad was way too bitter for me. I had a scoop of the gluten free vanilla ice-cream. It was delicious! To drink, I had the honey lemonade. It was OK but not my sort of thing. Overall, great experience! Tip: sign up for their email club for $10 off $20.","1/19/2017","5.0 star rating","https://www.yelp.com/user_details?userid=k97c4eriYUeMG_cGw8rYLQ","Bailey M."
"I really like the interior decoration at True Food as well as its well-lit space. The food, however, was quite a letdown. The matcha horchata was very mediocre--I like my matcha to pack a slightly bitter punch, and this was just a milky and lackluster version of it. We also got the charred cauliflower and pan roasted chicken, both of which were just ""meh"". Would return just to sit down with a friend in a beautiful space over a smoothie, but wouldn't get anything else.","4/20/2017","2.0 star rating","https://www.yelp.com/user_details?userid=fj5bAcfeggkXUfwCMewI9Q","Astrid G."
"Such a clutch new vegetarian place! First off, it's HUGE. We all absolutely loved the vibe. Highly recommend checking out. We started with the edamame dumplings, which are so freaking good. I could slurp up that sauce it came with. I shared the mushroom pizza and kale salad. Nothing mind blowing, but delicious nonetheless. Boyfriend got a salmon burger he seemed to enjoy. I want to come back to try the dessert! And all the other things!","3/20/2017","4.0 star rating","https://www.yelp.com/user_details?userid=WAdUd1RiRFVdvA2g-w91TA","Chhavi S."
"Came here for dinner and had a pleasant meal.Service: was quite slow - the waitress acknowledged she was slow but that didn't make up for the food taking foreverFood: we had the Edamame dumplings (very good), hummus (average, good but nothing amazing), and TLT (very tasty sandwich, highly recommended for vegetarians that like the ""fake meat"" tasteWe also got the in house made sodas which were different and tasty but not very carbonated Really liked the vibe and ambiance, would come again and hope for better and quicker service!","3/10/2017","3.0 star rating","https://www.yelp.com/user_details?userid=G1dGPWOUcF0ClRGcSIWyHA","Sajan S."
"Despite being a chain, True Food is such a great edition to the Chicago food scene. It is a much better dining out option filled with food groups and combinations that are good for your body. Having dined at locations in Arizona and California, I have been counting down for its November opening. True to form, the meal did not disappoint. The Fall menu is filled with good eats for every palate. Hummus - 4/5; great toppers and available with gluten free pita upon request. We also ordered a side of vegetable crudites. Medicine Man - 4/5; a tasty combination of antioxidants. Think berry flavored. Honey Lemonade - 3/5; refreshing but not a favorite. Would likely try something different the next time around. Scottish Steelhead ""Salmon"" - 4/5; it is trout that looks and taste like salmon. The smoked quinoa was the star on the plate. Ah-mazing. Highly recommend it. ($24) Spaghetti Squash Casserole - 5/5; of course I added a protein, namely chicken sausage to this delectable dish. It is my go to every visit because it is healthier, hearty option packed with flavor.  Squash pie with GF graham cracker crust- (vegan free too) 5/5; the reason I visited in Fall on a 24 degree weather day.Our total (appetizer, two entrees, two nine ounce glasses of wine - Pinot Noir & Rhone blend, two desserts and two refreshing non alcoholic drinks) was $131 before gratuity. ... ***********Also most appreciative of our server Gina for asking a manager for new seating when we asked for a place  away from the entrance. After being told nothing else was available by the hostess, she knew differently and saved the day.","12/10/2016","4.0 star rating","https://www.yelp.com/user_details?userid=WJR8f_QNG1kuPq5V6RxeFA","Trina K."
"A friend turned me on to this new restaurant and I'm glad they did. I hv been here twice. It is an oasis in the downtown area. It is a place where sane, healthy eating takes place. First, the atmosphere. Clean and green; Open and welcoming with lots of light, windows and atmosphere. Everything is in the open. People cutting, chopping, slicing healthy vegetables and ingredients. The menu is full of savory concoctions with health in mind. Healthy ingredients spelled out. I hv had the Spaghetti squash each time and it's delicious. My friends hv  had Ancient Grains and salads. Everything has been delicious. For dessert I had the Apple crumble dish with ice cream and it was a treat!  I would highly recommend this eatery. It's very special.","3/3/2017","5.0 star rating","https://www.yelp.com/user_details?userid=4s1eVXHj3tUJ3SZoAj4n2w","Ide C."
"Even though I found out this place is a chain I absolutely love it!!!! I still can't believe how healthy it is because it taste so good. The food here is so fresh that they don't even have a freezer. I have had many of the menu items now, but my favorite is still the Brussels sprout wild mushroom Pizza. The saltiness and the the flavors together are a winning combination. On my last visit I went with a few friends and they got the teriyaki bowl. It was good, but something was a little off from the last time I visited. We also decided to share the Apple crisp for dessert. It was just okay. My favorite dessert would have to be the squash pie. It may look boring, but the texture is creamy and it tastes like a pumpkin/sweet potato pie mixture. I also must say you won't be disappointed with the fish tacos. Yum yum yum I live close by and will definitely be back. :)","11/28/2016","5.0 star rating","https://www.yelp.com/user_details?userid=_vbEQU_xD95RZ-7j93z9hA","Tavi J."
"I'm a steak and potatoes guy.  Love lobsters.  And a really good 1/4 pound natural casing Vienna Hot Dog with mustard and sour kraut. But honest to God, True Food Kitchen is incredible!   Stunning decor, beautiful well laid kitchen.   Very knowledgeable wait staff.  But the best was Ancient Grains salad.  I went the distance and had the tofu!   What a culinary experience!   You have to try this.   Trust me.  Ask for Scott as your waiter.  Very good","2/20/2017","5.0 star rating","https://www.yelp.com/user_details?userid=uYQzkAjpa751JzytCTuHnQ","Food M."
"Ordered the Cauliflower appetizer and parang curry entree, amazing food and the service was spot on! Would definitely frequent here. Great options for gluten free and Vegans too","4/27/2017","5.0 star rating","https://www.yelp.com/user_details?userid=J9I0EWtxfXnHXgcgukVDCA","Linda N."
"So excited that this place exists! It's great for gluten free diets! Came here for lunch around 2 PM and it wasn't too packed but nice crowd. The space is huge and so cute with the greenery and casual seating. I love the open space kitchen! Our server was really pleasant and accommodating. I got the teriyaki bowl with salmon but with this other sauce so that it's gluten free. I forgot what it's called but if you ask your server they will tell you. The vegetables were so fresh and my salmon was cooked perfectly. My friend got the seasonal salad that I have pictured. Very different and delicious as well. The coconut banana pudding for desert was perfect! I could have a bowl of that every day! I can't wait to go back and try everything else. Bon apetite!","2/17/2017","5.0 star rating","https://www.yelp.com/user_details?userid=AXrgXkIPc2l47u0X-q5GZQ","Nazy H."
"It doesn't get any better than this for healthy fare. I love the charred cauliflower, turkey burger, and a few of the bowls. Ambience, place, and location are great - I highly recommend this place if you're looking to be health conscious, but still want seemingly gourmet food!","4/10/2017","5.0 star rating","https://www.yelp.com/user_details?userid=tvC46X989mIcpY-oj2YXqA","Dani P."
"My husband and I went to True Food Kitchen for a healthy lunch, and I was excited to try the edamame dumplings with truffle because I have the irrational truffle bug.  Everytime I see a unique combination with truffle I am very intrigued.The food we tried:- Edamame dumplings - I would give them 1 4.5/5.. the flavor was good but the truffle was a little too subtle for me- Ingredient (season ingredient dish) - 5/5 - I loved how each vegetable was cooked in this, and the horseradish sauce brought excellent creativity that succeeded.  If you are not a big horseradish fan that is fine because it is a subtle flavor that is not overpowering - just the right amount.  I wish I knew the secret to this.- Ancient grain - 4.5/5 - This was great, but I have seen dishes like this before so nothing out of the ordinary in my opinion.  Still a solid choice.Service:- The service was very attentive and gave us great recommendationsAmbiance - Cool, farm-to-table hipster modern vibe.  I feel like there are so many places with this ambiance that I would have liked something a little warmer because I do feel like the food at True Food is more upscale than Lyfe but the ambiance is very similar.","2/12/2017","5.0 star rating","https://www.yelp.com/user_details?userid=N1YNx_cUvShIB_YkVzm9iQ","Addy B."
"We randomly picked this place because it looked cool from the outside. I absolutely loved their menu and how good everything was. I ordered an inside out quinoa burger and it was just perfect! Also ordered a pomegranate mule, which was amazing! Definitely recommend this place for a healthy eating venue","2/19/2017","5.0 star rating","https://www.yelp.com/user_details?userid=GkWytukmvWmfpgDYBLPwng","Puneet K."
"Totally blown away by this place!! It is by far my new favorite restaurant. Amazing menu. I can't even say enough good things. I am a self proclaimed health-nut, and never knew such places like this existed. Amazing cocktails, delicious menu, such a cool vibe from the atmosphere and ambiance. My only complaint is that the closest one is 3 hours from my home! Come to Indy, True Foods!!!","4/28/2017","5.0 star rating","https://www.yelp.com/user_details?userid=DCvSxMThJVqrPc_iTC8P6Q","Liz B."
"True Food is an excellent addition to the River North to satisfy your healthy meal need post work out. Located next to Barry's Bootcamp and ~1-2 blocks away from Studio Three, True Food has become my regular go-to place to get healthy meal. Teriyaki Bowl and Ancient Grain are my favorite although the price tag isn't for made for your daily meal. I would certainly recommend True Food to get your meal post work out.","3/31/2017","5.0 star rating","https://www.yelp.com/user_details?userid=RV1wQ7HxI60DkMJPPLa5hg","Fred F."
"While in Chicago my husband and I stumbled upon this place. At first we thought it was a healthy fast-food place (like Sweetgreen) but were pleasantly surprised when I came in. The space is enormous and very pretty! We got seated right away and our waitress started taking our drink orders just a couple of minutes later. We shared one appetizer and the main dish. Instead of bringing additional dishes, the food came already divided- which I thought was very nice. We had the Moroccan Lentil Soup (Daily market Soup), the Herb Hummus and the Spicy Panag Curry...Everything was incredibly flavorful and ultra fresh! We will definitely go back to this place when we're back in Chicago! I highly recommend it!","4/5/2017","5.0 star rating","https://www.yelp.com/user_details?userid=LeISLJfVgnWXI-9YcNTD7w","T T."
"Wonderful vegan-friendly option to the River North area.  Vegan and vegetarian items are clearly labelled and abundant throughout the menu. You will have your choice whether you want starters, sides, entrees, salads or sandwiches.  I would chose True Food Kitchen for vegan food over any other River North restaurant.I can't wait to try everything but I haven't been able to stop myself from ordering the Butternut Squash Pizza with vegan ricotta cheese twice now.  It is absolutely delicious. Probably the best pizza I've ever had. There is a wonderful array of flavors, my favorite being the smoked onion. It is a truly memorable dish that I won't soon forget.  Service has been fast for lunch both visits and the servers have been extremely friendly.  The ambiance is fantastic. Modern and earthy.Looking forward to both business lunches and date nights here.","3/22/2017","5.0 star rating","https://www.yelp.com/user_details?userid=ylH3EKzQr0c1_zCGdSJhsw","Laura V."
"Complete all-upselling, branded-on-every-surface, soulless, corporate dreck.Every interaction with the staff is scripted, with them pushing one item or another at you.Food is mediocre and expensive. Atmosphere is trying-for-upscale mall food court.Innumerable better spots for brunch around the City.","4/24/2017","1.0 star rating","https://www.yelp.com/user_details?userid=cxLNrZn6treUIMNR1w3kDw","Per U."
"very healthy choice located in the heart of river north. the environment is nice, it's good for a few friends to have a good chat. The food is healthy with lots of greens and the taste is great for healthy food, the flavour of the food does not really stand out, but i think we wouldn't mind coming back again to try some other dishesthe edamame dumpling is so so, the pan roasted chicken is really good and the skin is crisp just to my liking. the red chilli bowl is a bit sweet but still pretty good.","12/22/2016","4.0 star rating","https://www.yelp.com/user_details?userid=-rw9_TTO1XN4qD6-ex8yCw","Emily H."
"My best mate was in town for the weekend, and having had a great experience at True Food in ATL, highly recommended we go for Sunday eats.Love the big airy space, all the cutie pie girls and boys working, with a fun attitude to match. We started with the cauliflower which was superb, a bit creamy, tangy, with just enough caramelization. Doubling that order with some protein on the side would make for a great dinner.I had the avocado toast (yeah, yeah, yeah, I know). I liked that the bread was thinner than you usually get, and the gouda held everything together nicely. Topped by two perfectly cooked sunny side up eggs, it made for a filling and healthy Sunday nosh.We passed on the cocktails (hungover from the usual Boystown shenanigans) opting for iced green tea instead. But will give them a try on my next visit.Will definitely be back.","3/7/2017","4.0 star rating","https://www.yelp.com/user_details?userid=JRyEJiXMLFu6iu5sns3iQA","Emann B."
"I am so disappointed. The TFK restaurants I've been to in California offer the most bountiful beautiful inspiring bowl of crudités-- so much so that I remember and look forward to returning whenever I'm in LA. It's $14 for a large and $9 for a small, but it's always been worth it. For this reason, I was excited to hear they were opening in Chicago.  Upon arrival, I ordered the crudités--excited--and the meal stopped there. What arrived was a bowl of ice cubes with a with a few stray vegetables on top. It felt like I was so late to the wedding, I'd missed the hors d'oevres.  Take a look at the pictures below. Did someone drop broccoli on the ice sculpture? More important: Did my memory deceive me? I texted my LA sister a picture to ask if I'd lost my mind; she insisted there had to be a mistake. I searched the Internet for images only to find validation. So I asked my waitress who called Iver the manager. The manager's reply?  She told me she plans speak to corporate because plainly some stores are not adhering to corporate standards!!! I pleaded with her not to do so--did she have to ruin it for everyone? She had no answer for the plethora of similarly adoring images all over the Internet other than to repeat that she intended to speak to corporate. Brilliant. Give that woman a raise. She offered a refund, but I don't want freebies. I want a beautiful, lovely, bountiful, inspiringly arranged bowl of mouthwatering veggies and a reason to return in the future with friends who will be similarly enthralled with a unique find. But I can't do that because for $9-14, I think it's fair to say the portion was microscopic (maybe Produce at Whole Foods was on strike?) and the uninspired crudités  aesthetic enough to give me a chemical depression. Without bounty and natural food beauty, TFK is just another soulless chain on an already bleak landscape to this consumer. I'm more an indie kind of consumer, but truly, I was sad.","12/15/2016","1.0 star rating","https://www.yelp.com/user_details?userid=T8CdMdHYpYQ_p612rG5mJg","L H."
"Fresh and trendy decor! There's seating at the bar to booths and stand alone tables. There's a section of seating right next to the kitchen which actually looked like a cool area to eat and watch all the food prep.Delicious and nutritious food! My husband got a wine and I ordered a ginger pomegranate cocktail, kale guacamole was awesome, cauliflower side dish was flavorful but room temperature.Overall a very happy place with great service!I would highly recommend it!","3/26/2017","5.0 star rating","https://www.yelp.com/user_details?userid=8_h9k3fCZfks3M-cgoqIJw","Tiff J."
"Came here yesterday for lunch and was really happy!  The salad was fresh and flavorful just a bit small in terms of the portion size.  Great ambiance too- I'll definitely be back!","12/29/2016","4.0 star rating","https://www.yelp.com/user_details?userid=jWUJsIt9FPwNYsl3ckJSoA","Rachel S."
"Wow. Awesomely clean food that's tasty to boot. Even the cocktails are ""clean"". The staff is super knowledgeable and down to earth and the decor is on point","3/25/2017","5.0 star rating","https://www.yelp.com/user_details?userid=PRrxlI4MzLA8Sprr-ojeQA","Jessica M."
"The food was exceptional and the cocktails were great.  The service, although friendly, was absolutely horrible.  20 minutes to get drinks. (this was at 3pm, not a busy time at all) Wrong items posted on our bill. Forever to get to us to order our food.  Forever to get the food.  I would consider coming back for the food, but the service was a big fat zero.  Truly a conundrum.","3/18/2017","3.0 star rating","https://www.yelp.com/user_details?userid=DP1xl_8YgyH6rVm2AEBOrg","RJ W."
"There was a long wait to get a table. There was even a lady at the door telling people about a 45 minute wait...for lunch. Luckily I was alone and found a seat at the bar with no extra wait. After waiting for some time, I had to get the attention of the waitress who then cleared the space in front of me with dishes and gave me a menu. I saw several things that I liked which is good so I asked for recommendations from the waitress. She said the seasonal ingredient salad and organic tuscan kale were good with protein. I ended up getting the teriyaki quinoa bowl with the grass-fed steak. I also ordered the aquanaut moonray porter---$30. Tasted good but in my opinion a little pricey. I am going to have to go again to try some of the things she recommended...but sparingly.","12/16/2016","3.0 star rating","https://www.yelp.com/user_details?userid=iluhUML2Uf8ubwJG4riUtQ","David C."
"I'm torn. I came here extremely excited since I've been to true foods in Arizona and loved it!! Needless to say when true foods showed up in chicago I was very happy! It had been a while since I had their food so I looked up a few reviews for items to order for carry out. Verdict below. Matcha horchata 3.5/5 - a little too sweet but some may like it this way. It could do with more concentrated matcha flavor and less milk. I probably won't order this again.Steak tacos 5/5 - really enjoyed this dish but the portion size was so small - think kid size :( I think three tacos would have been perfect but it only comes with two and a very modest size of steak. The ingredients tastes fresh and well put together! (Even for carry out!) Kale salad (1/5) - okay I love kale salad but this was completely inedible. The salad was over salted and had too much vinegar/ dressing. I took 1.5 bites and couldn't finish the rest. So sad. I asked my husband to try it and he said it's the kind of food you take one bite and have to walk away for 15 minutes to reset your palette. What?! Who eats like that?? Miserable. I love the kale salad at Siena Tavern and this was such a departure from any kind of kale salad I ever had. I was upset this food was wasted because I couldn't even swallow another bite of it.   The food is pretty expensive so I was disappointed that this was not the quality I expected for the value.I want to come back for brunch on the weekend and try some other dishes like ancient grains. I hope to experience the 5 star quality like the other reviewers soon.","12/3/2016","2.0 star rating","https://www.yelp.com/user_details?userid=XvDCc88bf48VumWuVchl0A","Ann L."
"Oh man!!! True kitchen I LOVE your pizza!! For me it's the best pizza I ever had in Chicago. Now that we got my  carb obsession out of the way, let me tell you, this place is awesome. I've been here several times, I'm sure I've tried almost everything on the menu. I love the cauliflower, quinoa burger, teriyaki bowl and brussel sprout& wild mushroom pizza ( #thebomb.com). The service is awesome, and the restaurant has a really nice vibe! I highly recommend it","2/23/2017","5.0 star rating","https://www.yelp.com/user_details?userid=GwKzCiYyjI4IeOKKUKE5Vw","Val V."
"Life changing. Just go eat there. I own a restaurant and found this place truly exciting.","4/17/2017","5.0 star rating","https://www.yelp.com/user_details?userid=r-Lu9NFUpelfcFKeVA0HEA","Pierce P."
"Delicious and light food, cute space, great service!Food: The food was so good! We had the edamame dumplings, seasonal salad, quinoa burger, and chia seed pudding, and everything was delicious. The food tasted fresh, the dishes were light, and the portion sizes were good. Some may think the portion sizes were slightly on the smaller side, but I thought they were good for a light lunch.  Reasonably priced as well. Service: The service was wonderful. Our server (Emily?) really went above and beyond for us. The hostesses were very friendly, etc. Ambiance: I loved the brightness in this space. The space itself is pretty big with lots of tables and a bar area. Pretty casual. Overall, great spot for light and healthy food!","11/28/2016","5.0 star rating","https://www.yelp.com/user_details?userid=v3nk_Ma2weRhO3wEXH04fA","Julia K."
